path,directory,file,suffix,size_bytes,kind,calculation,nat,ntyp,prefix,num_of_images,job_done,has_error_hint,error_hints,final_total_energy_Ry,n_total_energy_lines,neb_first_activation_forward_eV,neb_activation_overflow,neb_initial_path_length_bohr,classification,content_scan_limited,content_skipped_large
/scratch16/pclancy3/victor/Ba-Cs/charged/slurm-13449808.out,/scratch16/pclancy3/victor/Ba-Cs/charged,slurm-13449808.out,.out,2213,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/charged/5.1.out,/scratch16/pclancy3/victor/Ba-Cs/charged,5.1.out,.out,3410376,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/charged/5.1.in,/scratch16/pclancy3/victor/Ba-Cs/charged,5.1.in,.in,5939,relax,relax,81,3,cs5.1-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/charged/slurm-13556827.out,/scratch16/pclancy3/victor/Ba-Cs/charged,slurm-13556827.out,.out,3302,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/charged/3.in,/scratch16/pclancy3/victor/Ba-Cs/charged,3.in,.in,5938,relax,relax,81,3,cs3-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/charged/slurm-13481021.out,/scratch16/pclancy3/victor/Ba-Cs/charged,slurm-13481021.out,.out,2004,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped/scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped,scf.in,.in,6398,scf,scf,81,3,cs1_mod+4-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped/1_mod_vdwg+4.out,/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped,1_mod_vdwg+4.out,.out,3854455,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped/scf_1cs_mod+4.out,/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped,scf_1cs_mod+4.out,.out,100419,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped/slurm-20583974.out,/scratch16/pclancy3/victor/Ba-Cs/bands_+4_doped,slurm-20583974.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bulk_cs/Cs.out,/scratch16/pclancy3/victor/Ba-Cs/bulk_cs,Cs.out,.out,713959,qe_output_unknown,,,,,,False,False,,-1939.29518633,1,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bulk_cs/slurm-11947106.out,/scratch16/pclancy3/victor/Ba-Cs/bulk_cs,slurm-11947106.out,.out,2004,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bulk_cs/Cs.in,/scratch16/pclancy3/victor/Ba-Cs/bulk_cs,Cs.in,.in,3964,vc-relax,vc-relax,48,1,cs_bulk,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bulk_cs/Cs.cif,/scratch16/pclancy3/victor/Ba-Cs/bulk_cs,Cs.cif,.cif,925,structure_or_other,,,,,,False,False,,,0,,False,,structure_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/1pris_scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,1pris_scf.out,.out,98029,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/1pris_scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,1pris_scf.in,.in,3760,scf,scf,80,2,cs1pris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/1pris_scf_FIXED.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,1pris_scf_FIXED.out,.out,97405,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/slurm-16493964.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,slurm-16493964.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/1pris_scf_FIXED.in,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,1pris_scf_FIXED.in,.in,3761,scf,scf,80,2,cs1pris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine/slurm-16308311.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1pristine,slurm-16308311.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/0pris_scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,0pris_scf.in,.in,3762,scf,scf,80,2,cs0pris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/0pris_scf_FIXED.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,0pris_scf_FIXED.out,.out,98094,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/0pris_nscf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,0pris_nscf.in,.in,11810,bands,bands,80,2,cs0pris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/0pris_scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,0pris_scf.out,.out,98030,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/0pris_scf_FIXED.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,0pris_scf_FIXED.in,.in,3760,scf,scf,80,2,cs0pris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/slurm-16493963.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,slurm-16493963.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine/slurm-16308310.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0pristine,slurm-16308310.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine/1Apris_scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine,1Apris_scf.in,.in,3761,scf,scf,80,2,cs1Apris-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine/slurm-16493958.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine,slurm-16493958.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine/1Apris_scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_1Apristine,1Apris_scf.out,.out,98179,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting,scf.out,.out,81424,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,scf.in,.in,3650,scf,scf,60,2,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,scf.out,.out,81057,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/kpdos.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,kpdos.in,.in,154,qe_input_unknown,,,,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/bands.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,bands.out,.out,1056644,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/bands.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,bands.in,.in,4449,bands,bands,60,2,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/relax_shifted_0.75.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,relax_shifted_0.75.in,.in,3101,qe_input_unknown,,61,3,,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/nscf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,nscf.in,.in,3651,nscf,nscf,60,2,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/kpdos.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,kpdos.out,.out,109886768,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,True
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/nscf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,nscf.out,.out,1201903,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/bandx.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,bandx.in,.in,70,qe_input_unknown,,,,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/bandx.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75,bandx.out,.out,6031847,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/old_scf/scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/old_scf,scf.in,.in,3649,scf,scf,60,2,sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/old_scf/scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_plotting/0.75/old_scf,scf.out,.out,80661,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_nscf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_nscf.out,.out,1155614,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/slurm-16308248.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,slurm-16308248.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_nscf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_nscf.in,.in,13747,bands,bands,81,3,cs0-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/slurm-16346173.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,slurm-16346173.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/slurm-16318736.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,slurm-16318736.out,.out,2169,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_scf.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_scf.out,.out,100198,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_bands.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_bands.in,.in,80,qe_input_unknown,,,,cs0-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_scf.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_scf.in,.in,5699,scf,scf,81,3,cs0-sb2te3,,False,False,,,0,,False,,qe_input_template_candidate,False,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/0_bands.out,/scratch16/pclancy3/victor/Ba-Cs/bands_0,0_bands.out,.out,6809543,qe_output_unknown,,,,,,False,False,,,0,,False,,partial_or_unknown_qe_output,True,False
/scratch16/pclancy3/victor/Ba-Cs/bands_0/pyprocar/MANIFEST.in,/scratch16/pclancy3/victor/Ba-Cs/bands_0/pyprocar,MANIFEST.in,.in,60,qe_input_unknown,,,,,,False,False,,,0,,False,,qe_input_template_candidate,False,False
