path_id,system_id,start_site_id,end_site_id,start_geometry,end_geometry,delta_z_A,abs_delta_z_A,screening_energy_delta_eV,geometry_complexity_delta,transition_class,penetration_index,gap_index,priority_score
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_193,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_193,cn7_te4,cn9_te4,3.7415,3.7415,-1.007996,-0.1,in_gap_or_open_channel_candidate,0.147563,0.722232,0.598199
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_194,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_194,cn7_te4,cn7_te3,4.0378,4.0378,0.59143,0.0,in_gap_or_open_channel_candidate,0.089013,0.798319,0.654621
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_195,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_195,cn7_te4,cn7_te3,4.0959,4.0959,3.34671,0.0,in_gap_or_open_channel_candidate,0.180362,0.75398,0.522736
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_196,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_196,cn7_te4,cn7_te3,3.9918,3.9918,3.891784,0.0,in_gap_or_open_channel_candidate,0.196441,0.743548,0.493904
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_197,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_197,cn7_te4,cn7_te3,3.7276,3.7276,-1.009308,0.0,in_gap_or_open_channel_candidate,0.097367,0.787011,0.627056
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_198,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_198,cn7_te4,cn7_te3,3.3243,3.3243,2.354705,0.0,in_gap_or_open_channel_candidate,0.13453,0.759158,0.552422
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_213,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_213,cn7_te4,cn7_te3,4.8875,4.8875,1.590973,0.0,in_gap_or_open_channel_candidate,0.136439,0.79414,0.626421
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_214,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_214,cn7_te4,cn7_te3,4.2272,4.2272,1.510437,0.0,in_gap_or_open_channel_candidate,0.122413,0.785973,0.614662
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_215,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_215,cn7_te4,cn7_te3,5.018,5.018,-0.912018,0.0,in_gap_or_open_channel_candidate,0.116426,0.807147,0.662354
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_216,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_216,cn7_te4,cn7_te3,4.1745,4.1745,-0.238709,0.0,in_gap_or_open_channel_candidate,0.079804,0.806066,0.674922
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_218,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_218,cn7_te4,cn7_te4,5.1393,5.1393,1.467193,0.0,in_gap_or_open_channel_candidate,0.136722,0.799787,0.638377
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_219,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_219,cn7_te4,cn7_te4,5.7658,5.7658,2.154358,0.0,in_gap_or_open_channel_candidate,0.170056,0.797523,0.619995
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_221,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_221,cn7_te4,cn7_te4,5.1091,5.1091,1.358307,0.0,in_gap_or_open_channel_candidate,0.13263,0.801139,0.642928
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_223,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_223,cn7_te4,cn7_te4,5.3926,5.3926,0.853546,0.0,in_gap_or_open_channel_candidate,0.120967,0.813488,0.674063
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_224,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_224,cn7_te4,cn7_te4,4.9839,4.9839,1.356079,0.0,in_gap_or_open_channel_candidate,0.130399,0.799376,0.640068
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_225,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_225,cn7_te4,cn7_te4,5.0468,5.0468,1.575805,0.0,in_gap_or_open_channel_candidate,0.138688,0.796678,0.630931
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_226,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_226,cn7_te4,cn7_te4,4.9985,4.9985,2.094787,0.0,in_gap_or_open_channel_candidate,0.154873,0.787475,0.604685
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_227,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_227,cn7_te4,cn7_te4,5.0569,5.0569,-0.915009,0.0,in_gap_or_open_channel_candidate,0.117194,0.807657,0.663131
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_229,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_229,cn7_te4,cn7_te4,5.3054,5.3054,0.03891,0.0,in_gap_or_open_channel_candidate,0.092751,0.825591,0.711396
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_230,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_230,cn7_te4,cn7_te4,4.199,4.199,-0.302338,0.0,in_gap_or_open_channel_candidate,0.082313,0.805375,0.672425
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_231,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_231,cn7_te4,cn7_te4,5.2167,5.2167,2.485504,0.0,in_gap_or_open_channel_candidate,0.171447,0.784204,0.59096
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_232,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_232,cn7_te4,cn7_te4,6.4983,6.4983,2.913452,0.0,in_gap_or_open_channel_candidate,0.207577,0.795602,0.600646
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_233,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_233,cn7_te4,cn7_te4,5.0423,5.0423,-0.917359,0.0,in_gap_or_open_channel_candidate,0.11702,0.807408,0.662671
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_234,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_234,cn7_te4,cn7_te4,5.6447,5.6447,2.941589,0.0,in_gap_or_open_channel_candidate,0.193782,0.782876,0.579048
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_235,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_235,cn7_te4,cn7_te4,5.9646,5.9646,4.128967,0.0,in_gap_or_open_channel_candidate,0.238233,0.768005,0.529203
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_236,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_236,cn7_te4,cn7_te4,4.6146,4.6146,3.386352,0.0,in_gap_or_open_channel_candidate,0.190606,0.760783,0.533115
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_237,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_237,cn7_te4,cn7_te4,3.9494,3.9494,2.148224,0.0,in_gap_or_open_channel_candidate,0.138537,0.771525,0.577229
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_238,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_238,cn7_te4,cn7_te4,5.0048,5.0048,-0.899536,0.0,in_gap_or_open_channel_candidate,0.115789,0.807162,0.662644
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_239,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_239,cn7_te4,cn7_te4,6.2296,6.2296,0.424133,0.0,in_gap_or_open_channel_candidate,0.121318,0.832554,0.714675
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_240,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_240,cn7_te4,cn7_te4,4.4219,4.4219,1.289276,0.0,in_gap_or_open_channel_candidate,0.118518,0.792397,0.629975
joshitha_sites::joshitha_sites::unique_131__to__joshitha_sites::joshitha_sites::unique_241,joshitha_sites,joshitha_sites::joshitha_sites::unique_131,joshitha_sites::joshitha_sites::unique_241,cn7_te4,cn7_te4,5.7687,5.7687,4.052307,0.0,in_gap_or_open_channel_candidate,0.232342,0.766447,0.528266
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_135,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_135,cn7_te4,cn7_te4,1.492,1.492,-0.737213,0.0,in_gap_or_open_channel_candidate,0.049899,0.759351,0.587215
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_136,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_136,cn7_te4,cn7_te4,1.6091,1.6091,1.605591,0.0,in_gap_or_open_channel_candidate,0.080392,0.746796,0.547991
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_137,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_137,cn7_te4,cn7_te4,1.4887,1.4887,2.671051,0.0,in_gap_or_open_channel_candidate,0.113254,0.727597,0.493604
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_139,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_139,cn7_te4,cn7_te4,1.9346,1.9346,1.460205,0.0,in_gap_or_open_channel_candidate,0.081237,0.753856,0.56274
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_140,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_140,cn7_te4,cn7_te4,1.4346,1.4346,1.443543,0.0,in_gap_or_open_channel_candidate,0.07207,0.746945,0.551692
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_141,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_141,cn7_te4,cn7_te4,1.6473,1.6473,0.918518,0.0,in_gap_or_open_channel_candidate,0.058521,0.758609,0.582128
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_142,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_142,cn7_te4,cn7_te4,1.7932,1.7932,2.345856,0.0,in_gap_or_open_channel_candidate,0.107841,0.737304,0.516552
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_143,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_143,cn7_te4,cn7_te4,2.4765,2.4765,-0.000427,0.0,in_gap_or_open_channel_candidate,0.042714,0.785576,0.646191
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_145,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_145,cn7_te4,cn7_te4,1.4975,1.4975,-0.745849,0.0,in_gap_or_open_channel_candidate,0.050277,0.759288,0.586928
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_147,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_147,cn7_te4,cn7_te4,2.3153,2.3153,3.793152,0.0,in_gap_or_open_channel_candidate,0.164301,0.721077,0.458929
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_149,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_149,cn7_te4,cn7_te4,1.6147,1.6147,0.026581,0.0,in_gap_or_open_channel_candidate,0.028712,0.772765,0.624495
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_154,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_154,cn7_te4,cn7_te4,1.4975,1.4975,-0.743988,0.0,in_gap_or_open_channel_candidate,0.050216,0.759318,0.587018
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_155,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_155,cn7_te4,cn7_te4,2.5656,2.5656,0.940949,0.0,in_gap_or_open_channel_candidate,0.07509,0.771436,0.602814
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_156,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_156,cn7_te4,cn7_te4,2.2487,2.2487,2.29419,0.0,in_gap_or_open_channel_candidate,0.114,0.744696,0.529849
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_157,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_157,cn7_te4,cn7_te4,2.303,2.303,3.645081,0.0,in_gap_or_open_channel_candidate,0.159233,0.723327,0.465799
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_164,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_164,cn7_te4,cn7_te4,2.2954,2.2954,3.399079,0.0,in_gap_or_open_channel_candidate,0.151035,0.727252,0.477517
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_165,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_165,cn7_te4,cn7_te4,2.9443,2.9443,2.668122,0.0,in_gap_or_open_channel_candidate,0.138255,0.748559,0.528255
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_166,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_166,cn7_te4,cn7_te3,2.7528,2.7528,-0.862213,0.0,in_gap_or_open_channel_candidate,0.075736,0.775417,0.61106
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_167,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_167,cn7_te4,cn7_te4,2.4978,2.4978,0.467072,0.0,in_gap_or_open_channel_candidate,0.058382,0.778231,0.624126
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_168,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_168,cn7_te4,cn7_te4,2.2792,2.2792,2.331543,0.0,in_gap_or_open_channel_candidate,0.115751,0.744522,0.528766
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_169,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_169,cn7_te4,cn7_te4,2.7404,2.7404,-0.824981,0.0,in_gap_or_open_channel_candidate,0.074301,0.775849,0.612567
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_173,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_173,cn7_te4,cn9_te4,2.7323,2.7323,-0.862976,-0.1,in_gap_or_open_channel_candidate,0.125408,0.710109,0.581287
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_174,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_174,cn7_te4,cn9_te4,2.6746,2.6746,0.419129,-0.1,in_gap_or_open_channel_candidate,0.109859,0.716557,0.601387
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_175,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_175,cn7_te4,cn9_te4,2.8396,2.8396,0.796875,-0.1,in_gap_or_open_channel_candidate,0.12509,0.712735,0.587028
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_183,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_183,cn7_te4,cn7_te3,2.044,2.044,1.954224,0.0,in_gap_or_open_channel_candidate,0.099323,0.747328,0.541439
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_184,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_184,cn7_te4,cn7_te3,2.5606,2.5606,-0.20813,0.0,in_gap_or_open_channel_candidate,0.050974,0.783379,0.638139
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_185,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_185,cn7_te4,cn7_te3,3.026,3.026,2.181702,0.0,in_gap_or_open_channel_candidate,0.123714,0.757708,0.553718
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_186,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_186,cn7_te4,cn7_te3,2.7797,2.7797,5.236298,0.0,in_gap_or_open_channel_candidate,0.21963,0.704088,0.400139
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_193,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_193,cn7_te4,cn9_te4,5.3288,5.3288,-0.798004,-0.1,in_gap_or_open_channel_candidate,0.168046,0.748482,0.645986
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_194,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_194,cn7_te4,cn7_te3,5.6251,5.6251,0.801422,0.0,in_gap_or_open_channel_candidate,0.123267,0.817683,0.682096
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_195,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_195,cn7_te4,cn7_te3,5.6832,5.6832,3.556702,0.0,in_gap_or_open_channel_candidate,0.214616,0.773344,0.55021
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_196,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_196,cn7_te4,cn7_te3,5.5791,5.5791,4.101776,0.0,in_gap_or_open_channel_candidate,0.230695,0.762912,0.521379
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_197,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_197,cn7_te4,cn7_te3,5.3149,5.3149,-0.799316,0.0,in_gap_or_open_channel_candidate,0.117849,0.813261,0.674843
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_198,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_198,cn7_te4,cn7_te3,4.9116,4.9116,2.564697,0.0,in_gap_or_open_channel_candidate,0.168784,0.778522,0.579897
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_213,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_213,cn7_te4,cn7_te3,6.4748,6.4748,1.800965,0.0,in_gap_or_open_channel_candidate,0.170693,0.813504,0.653896
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_214,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_214,cn7_te4,cn7_te3,5.8145,5.8145,1.720429,0.0,in_gap_or_open_channel_candidate,0.156667,0.805337,0.642137
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_215,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_215,cn7_te4,cn7_te3,6.6053,6.6053,-0.702026,0.0,in_gap_or_open_channel_candidate,0.136908,0.833396,0.710141
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_216,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_216,cn7_te4,cn7_te3,5.7618,5.7618,-0.028717,0.0,in_gap_or_open_channel_candidate,0.100286,0.832316,0.722709
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_218,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_218,cn7_te4,cn7_te4,6.7266,6.7266,1.677185,0.0,in_gap_or_open_channel_candidate,0.170975,0.819151,0.665852
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_219,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_219,cn7_te4,cn7_te4,7.3531,7.3531,2.36435,0.0,in_gap_or_open_channel_candidate,0.20431,0.816887,0.647469
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_221,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_221,cn7_te4,cn7_te4,6.6964,6.6964,1.568299,0.0,in_gap_or_open_channel_candidate,0.166884,0.820503,0.670402
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_223,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_223,cn7_te4,cn7_te4,6.9799,6.9799,1.063538,0.0,in_gap_or_open_channel_candidate,0.155221,0.832852,0.701537
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_224,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_224,cn7_te4,cn7_te4,6.5712,6.5712,1.566071,0.0,in_gap_or_open_channel_candidate,0.164653,0.81874,0.667542
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_225,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_225,cn7_te4,cn7_te4,6.6341,6.6341,1.785797,0.0,in_gap_or_open_channel_candidate,0.172942,0.816041,0.658406
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_226,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_226,cn7_te4,cn7_te4,6.5858,6.5858,2.304779,0.0,in_gap_or_open_channel_candidate,0.189127,0.806839,0.632159
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_227,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_227,cn7_te4,cn7_te4,6.6442,6.6442,-0.705017,0.0,in_gap_or_open_channel_candidate,0.137677,0.833906,0.710919
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_229,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_229,cn7_te4,cn7_te4,6.8927,6.8927,0.248902,0.0,in_gap_or_open_channel_candidate,0.127005,0.844955,0.738871
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_230,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_230,cn7_te4,cn7_te4,5.7863,5.7863,-0.092346,0.0,in_gap_or_open_channel_candidate,0.102795,0.831625,0.720213
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_231,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_231,cn7_te4,cn7_te4,6.804,6.804,2.695496,0.0,in_gap_or_open_channel_candidate,0.205701,0.803568,0.618435
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_233,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_233,cn7_te4,cn7_te4,6.6296,6.6296,-0.707367,0.0,in_gap_or_open_channel_candidate,0.137502,0.833658,0.710459
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_234,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_234,cn7_te4,cn7_te4,7.232,7.232,3.151581,0.0,in_gap_or_open_channel_candidate,0.228036,0.80224,0.606523
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_235,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_235,cn7_te4,cn7_te4,7.5519,7.5519,4.338959,0.0,in_gap_or_open_channel_candidate,0.272487,0.787368,0.556677
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_236,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_236,cn7_te4,cn7_te4,6.2019,6.2019,3.596344,0.0,in_gap_or_open_channel_candidate,0.224859,0.780147,0.56059
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_237,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_237,cn7_te4,cn7_te4,5.5367,5.5367,2.358216,0.0,in_gap_or_open_channel_candidate,0.172791,0.790889,0.604703
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_238,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_238,cn7_te4,cn7_te4,6.5921,6.5921,-0.689544,0.0,in_gap_or_open_channel_candidate,0.136271,0.833411,0.710432
joshitha_sites::joshitha_sites::unique_133__to__joshitha_sites::joshitha_sites::unique_239,joshitha_sites,joshitha_sites::joshitha_sites::unique_133,joshitha_sites::joshitha_sites::unique_239,cn7_te4,cn7_te4,7.8169,7.8169,0.634125,0.0,in_gap_or_open_channel_candidate,0.155571,0.851918,0.742149
