path_id,image_index_qe,variant,job_id,ionic_step,energy_eV,energy_above_current_final_eV,max_atom_force_eV_A,total_force_eV_A,cumulative_scf_iterations
1-6,5,transformed,30851806,101,-133600.7601849732,0.09261735450127162,0.004749756945729927,0.4242063456459504,1814
1-6,5,transformed,30851806,102,-133600.76647298032,0.08632934736669995,0.005623538111802895,0.38494559712777554,1830
1-6,5,transformed,30851806,103,-133600.77073836513,0.08206396255991422,0.0031933073678863575,0.34231670318990143,1847
1-6,5,transformed,30851806,104,-133600.77415978877,0.07864253892330453,0.0031418956973589523,0.2868837144504221,1863
1-6,5,transformed,30851806,105,-133600.77688487305,0.07591745464014821,0.006767738772822798,0.2283396906286251,1880
1-6,5,transformed,30851806,106,-133600.77890042044,0.07390190724981949,0.0037160175918536324,0.18964458485268987,1896
1-6,5,transformed,30851806,107,-133600.78014561348,0.07265671421191655,0.003579747384330441,0.16941000130075565,1913
1-6,5,transformed,30851806,108,-133600.7811095768,0.07169275087653659,0.003111614270370073,0.1492525508500359,1928
1-6,5,transformed,30851806,109,-133600.7819562591,0.07084606858552434,0.0015610885380313933,0.13017496381631896,1945
1-6,5,transformed,30851806,110,-133600.78259450218,0.07020782551262528,0.0036151906761880503,0.1423105717407319,1961
1-6,5,transformed,30851806,111,-133600.7832195477,0.06958277997910045,0.0037437318858860808,0.1342630181806869,1975
1-6,5,transformed,30851806,112,-133600.78403847438,0.06876385331270285,0.0019432411545888932,0.13395448577582894,1993
1-6,5,transformed,30851806,113,-133600.7849538654,0.06784846229129471,0.0032621966692601475,0.1545747348338356,2009
1-6,5,transformed,30851806,114,-133600.78581116014,0.06699116755044088,0.0013570287991224953,0.17244390328185885,2025
1-6,5,transformed,30851806,115,-133600.78695662343,0.06584570425911807,0.00305035709687433,0.19247279856388777,2041
1-6,5,transformed,30851806,116,-133600.78826236184,0.06453996585332789,0.001061563499048511,0.21982933846129316,2058
1-6,5,transformed,30851806,117,-133600.78943680524,0.06336552245193161,0.0024220860547403927,0.23224776775682585,2075
1-6,5,transformed,30851806,118,-133600.7906339702,0.06216835748637095,0.0043132838168703615,0.22983093058543858,2092
1-6,5,transformed,30851806,119,-133600.79220760465,0.06059472303604707,0.004363201711406523,0.21471284274739877,2109
1-6,5,transformed,30851806,120,-133600.79365008022,0.05915224747150205,0.004722093482081268,0.20432558511718088,2125
1-6,5,transformed,30851806,121,-133600.7949443898,0.057857937877997756,0.0031608154922564795,0.19897769009964303,2141
1-6,5,transformed,30851806,122,-133600.796424145,0.05637818269315176,0.002904073507300967,0.20247439068803316,2159
1-6,5,transformed,30851806,123,-133600.79835792218,0.05444440551218577,0.002028602468271559,0.21075334355172162,2178
1-6,5,transformed,30851806,124,-133600.8003748301,0.052427497575990856,0.0029827370793712163,0.22831397959488695,2196
1-6,5,transformed,30851806,125,-133600.80286235898,0.04993996871053241,0.0028117395825617347,0.26238109929795284,2214
1-6,5,transformed,30851806,126,-133600.8059843213,0.046818006376270205,0.002674721373069287,0.3145230757189473,2234
1-6,5,transformed,30851806,127,-133600.8099543265,0.04284800117602572,0.003153690852637698,0.3582318330738243,2254
1-6,5,transformed,30851806,128,-133600.81313574573,0.03966658195713535,0.007472656247806135,0.3617028226284763,2272
1-6,5,transformed,30851806,129,-133600.81837162463,0.03443070306093432,0.0019798039575635775,0.35144412016694926,2290
1-6,5,transformed,30851806,130,-133600.82221863436,0.030583693325752392,0.004641481978204416,0.3805490103585497,2308
1-6,5,transformed,30851806,131,-133600.82517229428,0.027630033408058807,0.006463239666213377,0.35617495037477126,2324
1-6,5,transformed,30851806,132,-133600.82780322718,0.024999100511195138,0.003847433435095029,0.3338063510225695,2338
1-6,5,transformed,30851806,133,-133600.8296833979,0.023118929791962728,0.003796234140146509,0.30855811589169346,2354
1-6,5,transformed,30851806,134,-133600.8310212457,0.021781081974040717,0.003083961587897784,0.29048325917376494,2370
1-6,5,transformed,30851806,135,-133600.83281610874,0.01998621894745156,0.0013974819612697124,0.26711192950577484,2388
1-6,5,transformed,30851806,136,-133600.83502390457,0.01777842312003486,0.002036159307823221,0.23317336497139973,2406
1-6,5,transformed,30851806,137,-133600.836231818,0.0165705097024329,0.004552650137628148,0.21255311591339304,2422
1-6,5,transformed,30851806,138,-133600.8372828578,0.01551946988911368,0.0019555812261246733,0.1875362800861605,2440
1-6,5,transformed,30851806,139,-133600.83842995376,0.014372373931109905,0.001141312816597442,0.15316062797823665,2458
1-6,5,transformed,30851806,140,-133600.8391997639,0.013602563791209832,0.0019589538291510944,0.13598565744114383,2472
1-6,5,transformed,30851806,141,-133600.83985610254,0.012946225149789825,0.002496541389215083,0.13603707950862012,2489
1-6,5,transformed,30851806,142,-133600.84055325825,0.012249069433892146,0.004450065726828742,0.14143639659363436,2506
1-6,5,transformed,30851806,143,-133600.84116605867,0.011636269016889855,0.0038265731512507908,0.1408964648851329,2523
1-6,5,transformed,30851806,144,-133600.84185028897,0.010952038719551638,0.002587044227510259,0.14164208486353966,2541
1-6,5,transformed,30851806,145,-133600.8427486729,0.010053654783405364,0.0027252356936636806,0.13685983258824133,2560
1-6,5,transformed,30851806,146,-133600.84355889194,0.009243435750249773,0.0020034038973628303,0.13115198309836917,2576
1-6,5,transformed,30851806,147,-133600.84436407685,0.008438250835752115,0.004041608237170085,0.13891671528729438,2591
1-6,5,transformed,30851806,148,-133600.84514558787,0.0076567398209590465,0.0024607267053260414,0.14344185722521105,2608
1-6,5,transformed,30851806,149,-133600.84603553623,0.006766791455447674,0.0038671416868967384,0.13747689739795727,2622
1-6,5,transformed,30851806,150,-133600.84703841186,0.005763915833085775,0.005323268568392373,0.14045937731158414,2638
1-6,5,transformed,30851806,151,-133600.84767815156,0.00512417612480931,0.003423167128455396,0.1584571009282982,2654
1-6,5,transformed,30851806,152,-133600.848226461,0.004575866681989282,0.0033869149622776443,0.1751178507906278,2670
1-6,5,transformed,30851806,153,-133600.8487596681,0.00404265959514305,0.0023525599523352564,0.1826768947096477,2686
1-6,5,transformed,30851806,154,-133600.84939709483,0.0034052328555844724,0.0013605519896809908,0.1865592608041103,2698
1-6,5,transformed,30851806,155,-133600.8501196932,0.002682634483790025,0.0038646254982886096,0.18995311725754782,2714
1-6,5,transformed,30851806,156,-133600.85078868514,0.002013642544625327,0.00288220693938757,0.1783574410416363,2730
1-6,5,transformed,30851806,157,-133600.85139318608,0.0014091416087467223,0.004099117761057543,0.15483184517121723,2747
1-6,5,transformed,30851806,158,-133600.85188666455,0.0009156631422229111,0.003517526535114693,0.11842502139797852,2763
1-6,5,transformed,30851806,159,-133600.8522827263,0.0005196013953536749,0.003989067017049791,0.09806188267735347,2780
1-6,5,transformed,30851806,160,-133600.85246000846,0.00034231922472827137,0.0033185233835475994,0.08536063201070097,2791
1-6,5,transformed,30851806,161,-133600.8526488555,0.0001534721814095974,0.0021710406632144,0.07631034813486762,2805
1-6,5,transformed,30851806,162,-133600.8528023277,0.0,0.0030553004173259554,0.06921410282313464,2816
