time_fs,d_sq,time_ps,label
22200.0,0.21018093944816169,22.2,FT - Multi-T
22400.0,0.2026770939487545,22.4,FT - Multi-T
22600.0,0.19465384848326747,22.6,FT - Multi-T
22800.0,0.19880264886687918,22.8,FT - Multi-T
23000.0,0.21028421923342006,23.0,FT - Multi-T
23200.0,0.2164355417301087,23.2,FT - Multi-T
23400.0,0.21123766709614245,23.4,FT - Multi-T
23600.0,0.20700337778493103,23.6,FT - Multi-T
23800.0,0.19802781317233936,23.8,FT - Multi-T
24000.0,0.20052427327858174,24.0,FT - Multi-T
24200.0,0.1921554111844573,24.2,FT - Multi-T
24400.0,0.1872541234380455,24.4,FT - Multi-T
24600.0,0.1804341700872208,24.6,FT - Multi-T
24800.0,0.17591307234309003,24.8,FT - Multi-T
25000.0,0.18124639086617078,25.0,FT - Multi-T
25200.0,0.1800435413883383,25.2,FT - Multi-T
25400.0,0.18791346861570962,25.4,FT - Multi-T
25600.0,0.19037111885701422,25.6,FT - Multi-T
25800.0,0.19983610744665145,25.8,FT - Multi-T
26000.0,0.19636381028126948,26.0,FT - Multi-T
26200.0,0.20554558996394812,26.2,FT - Multi-T
26400.0,0.20934491885055234,26.4,FT - Multi-T
26600.0,0.20899367017905454,26.6,FT - Multi-T
26800.0,0.2072425087884506,26.8,FT - Multi-T
27000.0,0.20550794617521131,27.0,FT - Multi-T
27200.0,0.202191882091395,27.2,FT - Multi-T
27400.0,0.19799276028107224,27.4,FT - Multi-T
27600.0,0.19492376729540295,27.6,FT - Multi-T
27800.0,0.19949044940303018,27.8,FT - Multi-T
28000.0,0.2062579022807957,28.0,FT - Multi-T
28200.0,0.20906718406923183,28.2,FT - Multi-T
28400.0,0.21252028678880716,28.4,FT - Multi-T
28600.0,0.2132625873217322,28.6,FT - Multi-T
28800.0,0.20894643174909558,28.8,FT - Multi-T
29000.0,0.19940051570883385,29.0,FT - Multi-T
29200.0,0.21251572317632322,29.2,FT - Multi-T
29400.0,0.2122761648719039,29.4,FT - Multi-T
29600.0,0.19560861632996135,29.6,FT - Multi-T
29800.0,0.1894002028620853,29.8,FT - Multi-T
30000.0,0.19367603498522257,30.0,FT - Multi-T
30200.0,0.20100647917392478,30.2,FT - Multi-T
30400.0,0.199838214185266,30.4,FT - Multi-T
30600.0,0.20244375163473768,30.6,FT - Multi-T
30800.0,0.21182709079199352,30.8,FT - Multi-T
31000.0,0.2065191486614541,31.0,FT - Multi-T
31200.0,0.20237484538053843,31.2,FT - Multi-T
31400.0,0.21234494338372864,31.4,FT - Multi-T
31600.0,0.2191604732594419,31.6,FT - Multi-T
31800.0,0.2218881278424113,31.8,FT - Multi-T
32000.0,0.219835441674445,32.0,FT - Multi-T
32200.0,0.21867673702154128,32.2,FT - Multi-T
32400.0,0.21560796996948403,32.4,FT - Multi-T
32600.0,0.205790283466721,32.6,FT - Multi-T
32800.0,0.21196956877130227,32.8,FT - Multi-T
33000.0,0.22076902545348362,33.0,FT - Multi-T
33200.0,0.2229253286776255,33.2,FT - Multi-T
33400.0,0.23199994278322136,33.4,FT - Multi-T
33600.0,0.23126555785591474,33.6,FT - Multi-T
33800.0,0.2378639483157606,33.8,FT - Multi-T
34000.0,0.2427996181052245,34.0,FT - Multi-T
34200.0,0.23705085114440777,34.2,FT - Multi-T
34400.0,0.21865531105028282,34.4,FT - Multi-T
34600.0,0.1977700698528289,34.6,FT - Multi-T
34800.0,0.19890285022017315,34.8,FT - Multi-T
35000.0,0.2027550761119757,35.0,FT - Multi-T
35200.0,0.20569212503980752,35.2,FT - Multi-T
35400.0,0.20952514834774885,35.4,FT - Multi-T
35600.0,0.2104083687737548,35.6,FT - Multi-T
35800.0,0.21835594588171625,35.8,FT - Multi-T
36000.0,0.21718564605815335,36.0,FT - Multi-T
36200.0,0.20712639291304416,36.2,FT - Multi-T
36400.0,0.2243402692850558,36.4,FT - Multi-T
36600.0,0.2249889898397294,36.6,FT - Multi-T
36800.0,0.22368455249608607,36.8,FT - Multi-T
37000.0,0.22366560712437752,37.0,FT - Multi-T
37200.0,0.2261246049598526,37.2,FT - Multi-T
37400.0,0.22583538675250286,37.4,FT - Multi-T
37600.0,0.22841515395829656,37.6,FT - Multi-T
37800.0,0.22465010288954382,37.8,FT - Multi-T
38000.0,0.23190794630356437,38.0,FT - Multi-T
38200.0,0.2257389237151797,38.2,FT - Multi-T
38400.0,0.22905203739936267,38.4,FT - Multi-T
38600.0,0.22891077194497167,38.6,FT - Multi-T
38800.0,0.2215027051368009,38.8,FT - Multi-T
39000.0,0.2163155882163403,39.0,FT - Multi-T
39200.0,0.22032025132948874,39.2,FT - Multi-T
39400.0,0.2200930270506189,39.4,FT - Multi-T
39600.0,0.2174279404286303,39.6,FT - Multi-T
39800.0,0.23642329344625482,39.8,FT - Multi-T
40000.0,0.23067105187733442,40.0,FT - Multi-T
40200.0,0.23517195123285592,40.2,FT - Multi-T
40400.0,0.24015767149253212,40.4,FT - Multi-T
40600.0,0.24221581260694322,40.6,FT - Multi-T
40800.0,0.244794330892428,40.8,FT - Multi-T
41000.0,0.24600196674088629,41.0,FT - Multi-T
41200.0,0.2505732619278981,41.2,FT - Multi-T
41400.0,0.2502074825345178,41.4,FT - Multi-T
41600.0,0.24339236378863288,41.6,FT - Multi-T
41800.0,0.2371388858114903,41.8,FT - Multi-T
42000.0,0.24012390532087544,42.0,FT - Multi-T
42200.0,0.24512356395057772,42.2,FT - Multi-T
42400.0,0.2436037857053733,42.4,FT - Multi-T
42600.0,0.2477946799386613,42.6,FT - Multi-T
42800.0,0.24519590266284386,42.8,FT - Multi-T
43000.0,0.23878037362369892,43.0,FT - Multi-T
43200.0,0.22038240358746627,43.2,FT - Multi-T
43400.0,0.22021817403505148,43.4,FT - Multi-T
43600.0,0.22226722048762196,43.6,FT - Multi-T
43800.0,0.22592287169565636,43.8,FT - Multi-T
44000.0,0.23959848859532612,44.0,FT - Multi-T
44200.0,0.25533564481163795,44.2,FT - Multi-T
44400.0,0.249522032229501,44.4,FT - Multi-T
44600.0,0.24458202122761608,44.6,FT - Multi-T
44800.0,0.25596761238265164,44.8,FT - Multi-T
45000.0,0.25193884484658735,45.0,FT - Multi-T
45200.0,0.25631323539696205,45.2,FT - Multi-T
45400.0,0.26252563649420757,45.4,FT - Multi-T
45600.0,0.2633396658019883,45.6,FT - Multi-T
45800.0,0.26910903538921843,45.8,FT - Multi-T
46000.0,0.26804560882117046,46.0,FT - Multi-T
46200.0,0.2701264820580559,46.2,FT - Multi-T
46400.0,0.276224316595054,46.4,FT - Multi-T
46600.0,0.27297309860805236,46.6,FT - Multi-T
46800.0,0.26489667335085637,46.8,FT - Multi-T
47000.0,0.2667582724306818,47.0,FT - Multi-T
47200.0,0.27966846057760525,47.2,FT - Multi-T
47400.0,0.2852573100684375,47.4,FT - Multi-T
47600.0,0.2917346986184599,47.6,FT - Multi-T
47800.0,0.30677779783954207,47.8,FT - Multi-T
48000.0,0.30255105074737987,48.0,FT - Multi-T
48200.0,0.3175456164182582,48.2,FT - Multi-T
48400.0,0.31364514339351496,48.4,FT - Multi-T
48600.0,0.2988863763741994,48.6,FT - Multi-T
48800.0,0.2904908375467244,48.8,FT - Multi-T
49000.0,0.2820555768649042,49.0,FT - Multi-T
49200.0,0.27518609722662957,49.2,FT - Multi-T
49400.0,0.286674422598764,49.4,FT - Multi-T
49600.0,0.28948668948014994,49.6,FT - Multi-T
49800.0,0.2963294094903242,49.8,FT - Multi-T
50000.0,0.2805137179383462,50.0,FT - Multi-T
50200.0,0.2701785703137075,50.2,FT - Multi-T
50400.0,0.274875741037927,50.4,FT - Multi-T
50600.0,0.2764755131473338,50.6,FT - Multi-T
50800.0,0.2820699720681853,50.8,FT - Multi-T
51000.0,0.28358169202366434,51.0,FT - Multi-T
51200.0,0.278710332125419,51.2,FT - Multi-T
51400.0,0.26887999853591454,51.4,FT - Multi-T
51600.0,0.26280879032921917,51.6,FT - Multi-T
51800.0,0.2623943463017466,51.8,FT - Multi-T
52000.0,0.25696127903235866,52.0,FT - Multi-T
52200.0,0.2554896086643654,52.2,FT - Multi-T
52400.0,0.2590277341818525,52.4,FT - Multi-T
52600.0,0.2699576762943125,52.6,FT - Multi-T
52800.0,0.2738993009716273,52.8,FT - Multi-T
53000.0,0.2836433857997604,53.0,FT - Multi-T
53200.0,0.2960826656753109,53.2,FT - Multi-T
53400.0,0.29136375540399295,53.4,FT - Multi-T
53600.0,0.2895457279392136,53.6,FT - Multi-T
53800.0,0.28578934954319135,53.8,FT - Multi-T
54000.0,0.28331666830880636,54.0,FT - Multi-T
54200.0,0.26731637205164316,54.2,FT - Multi-T
54400.0,0.2622464186185229,54.4,FT - Multi-T
54600.0,0.2555710395320626,54.6,FT - Multi-T
54800.0,0.25611884109963007,54.8,FT - Multi-T
55000.0,0.25152008422071276,55.0,FT - Multi-T
55200.0,0.24094487055605454,55.2,FT - Multi-T
55400.0,0.2497731635060521,55.4,FT - Multi-T
55600.0,0.26189821129041096,55.6,FT - Multi-T
55800.0,0.27994264702109867,55.8,FT - Multi-T
56000.0,0.2804155286583913,56.0,FT - Multi-T
56200.0,0.2797305725847176,56.2,FT - Multi-T
56400.0,0.2757453156389105,56.4,FT - Multi-T
56600.0,0.28324290266751223,56.6,FT - Multi-T
56800.0,0.2931150305172054,56.8,FT - Multi-T
57000.0,0.28306784034522303,57.0,FT - Multi-T
57200.0,0.2933780901565377,57.2,FT - Multi-T
57400.0,0.29724983315058423,57.4,FT - Multi-T
57600.0,0.2890876321193771,57.6,FT - Multi-T
57800.0,0.28633401683728243,57.8,FT - Multi-T
58000.0,0.2856623216377152,58.0,FT - Multi-T
58200.0,0.29266337984844915,58.2,FT - Multi-T
58400.0,0.2934812646093463,58.4,FT - Multi-T
58600.0,0.29368485865350147,58.6,FT - Multi-T
58800.0,0.3021738217449182,58.8,FT - Multi-T
59000.0,0.2934516745051934,59.0,FT - Multi-T
59200.0,0.2938396131658167,59.2,FT - Multi-T
59400.0,0.30127542551657177,59.4,FT - Multi-T
59600.0,0.31460079507506106,59.6,FT - Multi-T
59800.0,0.3275603886960574,59.8,FT - Multi-T
60000.0,0.3200567866598504,60.0,FT - Multi-T
60200.0,0.3164656122246695,60.2,FT - Multi-T
60400.0,0.32029117865909407,60.4,FT - Multi-T
60600.0,0.3184385534428133,60.6,FT - Multi-T
60800.0,0.32573880112825837,60.8,FT - Multi-T
61000.0,0.31390409737109626,61.0,FT - Multi-T
61200.0,0.31837477634295325,61.2,FT - Multi-T
61400.0,0.3088968840229671,61.4,FT - Multi-T
61600.0,0.29513040976314,61.6,FT - Multi-T
61800.0,0.2788372980294013,61.8,FT - Multi-T
62000.0,0.2747495408206841,62.0,FT - Multi-T
62200.0,0.27052107790074276,62.2,FT - Multi-T
62400.0,0.2740335486720402,62.4,FT - Multi-T
62600.0,0.2650444242034179,62.6,FT - Multi-T
62800.0,0.2651723431431177,62.8,FT - Multi-T
63000.0,0.2647193381050734,63.0,FT - Multi-T
63200.0,0.26718661269522076,63.2,FT - Multi-T
63400.0,0.2690661277662005,63.4,FT - Multi-T
63600.0,0.2751768302610569,63.6,FT - Multi-T
63800.0,0.27736528621293066,63.8,FT - Multi-T
64000.0,0.27504644933275024,64.0,FT - Multi-T
64200.0,0.2849621500872923,64.2,FT - Multi-T
64400.0,0.2874818985656916,64.4,FT - Multi-T
64600.0,0.2779973404464166,64.6,FT - Multi-T
64800.0,0.27710406464767273,64.8,FT - Multi-T
65000.0,0.2841844478410963,65.0,FT - Multi-T
65200.0,0.28836537099473236,65.2,FT - Multi-T
65400.0,0.28305432934849534,65.4,FT - Multi-T
65600.0,0.28007955571350907,65.6,FT - Multi-T
65800.0,0.27840542507013044,65.8,FT - Multi-T
66000.0,0.28362891072000024,66.0,FT - Multi-T
66200.0,0.28182309357584306,66.2,FT - Multi-T
66400.0,0.29012062907433656,66.4,FT - Multi-T
66600.0,0.28585626701343325,66.6,FT - Multi-T
66800.0,0.2875759596909542,66.8,FT - Multi-T
67000.0,0.29292691787146763,67.0,FT - Multi-T
67200.0,0.307876959841261,67.2,FT - Multi-T
67400.0,0.302079300885305,67.4,FT - Multi-T
67600.0,0.31325656208463154,67.6,FT - Multi-T
67800.0,0.3061612280053573,67.8,FT - Multi-T
68000.0,0.2923825317284605,68.0,FT - Multi-T
68200.0,0.29429260094640347,68.2,FT - Multi-T
68400.0,0.29157783166677553,68.4,FT - Multi-T
68600.0,0.2949946875157046,68.6,FT - Multi-T
68800.0,0.30790830808116704,68.8,FT - Multi-T
69000.0,0.30880697361236736,69.0,FT - Multi-T
69200.0,0.3044969634038578,69.2,FT - Multi-T
69400.0,0.29384529129339826,69.4,FT - Multi-T
69600.0,0.28929403021417577,69.6,FT - Multi-T
69800.0,0.299477600735734,69.8,FT - Multi-T
70000.0,0.30130912988956765,70.0,FT - Multi-T
70200.0,0.3050071094113326,70.2,FT - Multi-T
70400.0,0.3089298164613183,70.4,FT - Multi-T
70600.0,0.308101088954517,70.6,FT - Multi-T
70800.0,0.3012475068055773,70.8,FT - Multi-T
71000.0,0.2999186123048799,71.0,FT - Multi-T
71200.0,0.2964342724311052,71.2,FT - Multi-T
71400.0,0.2955308966356322,71.4,FT - Multi-T
71600.0,0.29433251230461555,71.6,FT - Multi-T
71800.0,0.2911778117702984,71.8,FT - Multi-T
72000.0,0.29302565994379526,72.0,FT - Multi-T
72200.0,0.293613383815585,72.2,FT - Multi-T
72400.0,0.2922113955481473,72.4,FT - Multi-T
72600.0,0.2888161897998559,72.6,FT - Multi-T
72800.0,0.2894074833671987,72.8,FT - Multi-T
73000.0,0.289041086604097,73.0,FT - Multi-T
73200.0,0.29883370176696794,73.2,FT - Multi-T
73400.0,0.30018896919079174,73.4,FT - Multi-T
73600.0,0.30749157370580055,73.6,FT - Multi-T
73800.0,0.30809080135996003,73.8,FT - Multi-T
74000.0,0.3247004063318478,74.0,FT - Multi-T
74200.0,0.3187499757424407,74.2,FT - Multi-T
74400.0,0.3171272769898426,74.4,FT - Multi-T
74600.0,0.3198547520876131,74.6,FT - Multi-T
74800.0,0.3189699054259454,74.8,FT - Multi-T
75000.0,0.3196189730228015,75.0,FT - Multi-T
75200.0,0.3285996075894678,75.2,FT - Multi-T
75400.0,0.31940282228393657,75.4,FT - Multi-T
75600.0,0.31086235625783737,75.6,FT - Multi-T
75800.0,0.30064951274458385,75.8,FT - Multi-T
76000.0,0.3045484713494974,76.0,FT - Multi-T
76200.0,0.30663016606175464,76.2,FT - Multi-T
76400.0,0.3080164423012905,76.4,FT - Multi-T
76600.0,0.30137162832182507,76.6,FT - Multi-T
76800.0,0.29619324860287644,76.8,FT - Multi-T
77000.0,0.2881994721034986,77.0,FT - Multi-T
77200.0,0.284889237846454,77.2,FT - Multi-T
77400.0,0.2878234184529526,77.4,FT - Multi-T
77600.0,0.28826572420947444,77.6,FT - Multi-T
77800.0,0.27970864966758113,77.8,FT - Multi-T
78000.0,0.2831684663758384,78.0,FT - Multi-T
78200.0,0.29407376503019056,78.2,FT - Multi-T
78400.0,0.3046257685075398,78.4,FT - Multi-T
78600.0,0.3116559989342332,78.6,FT - Multi-T
78800.0,0.3051156709133651,78.8,FT - Multi-T
79000.0,0.2880902292718712,79.0,FT - Multi-T
79200.0,0.2828871043210419,79.2,FT - Multi-T
79400.0,0.27974947201751493,79.4,FT - Multi-T
79600.0,0.2892731991024113,79.6,FT - Multi-T
79800.0,0.29769684653216644,79.8,FT - Multi-T
80000.0,0.30610096296540545,80.0,FT - Multi-T
80200.0,0.3034546661497109,80.2,FT - Multi-T
80400.0,0.30754636954968095,80.4,FT - Multi-T
80600.0,0.30882334721237237,80.6,FT - Multi-T
80800.0,0.30959150360136295,80.8,FT - Multi-T
81000.0,0.30147208047891105,81.0,FT - Multi-T
81200.0,0.28407262052219906,81.2,FT - Multi-T
81400.0,0.28257311286186626,81.4,FT - Multi-T
81600.0,0.28529545585303084,81.6,FT - Multi-T
81800.0,0.29623436898160765,81.8,FT - Multi-T
82000.0,0.30578619825193143,82.0,FT - Multi-T
82200.0,0.30444569167701374,82.2,FT - Multi-T
82400.0,0.3041913484498023,82.4,FT - Multi-T
82600.0,0.3067775554488488,82.6,FT - Multi-T
82800.0,0.31248236138308066,82.8,FT - Multi-T
83000.0,0.3156551646145589,83.0,FT - Multi-T
83200.0,0.31065031842486934,83.2,FT - Multi-T
83400.0,0.32411153757730254,83.4,FT - Multi-T
83600.0,0.32274224715111405,83.6,FT - Multi-T
83800.0,0.31198354433032455,83.8,FT - Multi-T
84000.0,0.30367156404971035,84.0,FT - Multi-T
84200.0,0.3002562881534395,84.2,FT - Multi-T
84400.0,0.30821105195868403,84.4,FT - Multi-T
84600.0,0.29941608508537204,84.6,FT - Multi-T
84800.0,0.2930405789036499,84.8,FT - Multi-T
85000.0,0.29922798120025834,85.0,FT - Multi-T
85200.0,0.30033317400423465,85.2,FT - Multi-T
85400.0,0.30593729311764306,85.4,FT - Multi-T
85600.0,0.30585703916206797,85.6,FT - Multi-T
85800.0,0.302151889480789,85.8,FT - Multi-T
86000.0,0.2997958620531004,86.0,FT - Multi-T
86200.0,0.30076019577346735,86.2,FT - Multi-T
86400.0,0.29226519832643094,86.4,FT - Multi-T
86600.0,0.2964096064864845,86.6,FT - Multi-T
86800.0,0.2990562957875556,86.8,FT - Multi-T
87000.0,0.3020237249553701,87.0,FT - Multi-T
87200.0,0.28856380005659144,87.2,FT - Multi-T
87400.0,0.2750183465078693,87.4,FT - Multi-T
87600.0,0.26983821292173116,87.6,FT - Multi-T
87800.0,0.2681482438137513,87.8,FT - Multi-T
88000.0,0.2790043398790531,88.0,FT - Multi-T
88200.0,0.2948465386706969,88.2,FT - Multi-T
88400.0,0.2888722817110477,88.4,FT - Multi-T
88600.0,0.286980299182311,88.6,FT - Multi-T
88800.0,0.29997478768470465,88.8,FT - Multi-T
89000.0,0.29718364804418296,89.0,FT - Multi-T
89200.0,0.29081746912981477,89.2,FT - Multi-T
89400.0,0.2891193609273133,89.4,FT - Multi-T
89600.0,0.2926770055419007,89.6,FT - Multi-T
89800.0,0.2902061154387274,89.8,FT - Multi-T
90000.0,0.2872375775694887,90.0,FT - Multi-T
90200.0,0.29157054349501277,90.2,FT - Multi-T
90400.0,0.30220131179637366,90.4,FT - Multi-T
90600.0,0.31297144324239384,90.6,FT - Multi-T
90800.0,0.3183341354954958,90.8,FT - Multi-T
91000.0,0.32250515275305625,91.0,FT - Multi-T
91200.0,0.3165592863188338,91.2,FT - Multi-T
91400.0,0.31073553458112574,91.4,FT - Multi-T
91600.0,0.30423386813615844,91.6,FT - Multi-T
91800.0,0.30783460644214866,91.8,FT - Multi-T
92000.0,0.3119610348307061,92.0,FT - Multi-T
92200.0,0.30547991911493344,92.2,FT - Multi-T
92400.0,0.29844953278615394,92.4,FT - Multi-T
92600.0,0.28903684031497684,92.6,FT - Multi-T
92800.0,0.2988552416689352,92.8,FT - Multi-T
93000.0,0.30308362865565136,93.0,FT - Multi-T
93200.0,0.2902387033501501,93.2,FT - Multi-T
93400.0,0.2881230053622213,93.4,FT - Multi-T
93600.0,0.28862544339979307,93.6,FT - Multi-T
93800.0,0.2787894757869477,93.8,FT - Multi-T
94000.0,0.2763542191352632,94.0,FT - Multi-T
94200.0,0.2812419171338298,94.2,FT - Multi-T
94400.0,0.2845830554429337,94.4,FT - Multi-T
94600.0,0.2809127363972088,94.6,FT - Multi-T
94800.0,0.2792669040724538,94.8,FT - Multi-T
95000.0,0.27941829911286054,95.0,FT - Multi-T
95200.0,0.26953163459950885,95.2,FT - Multi-T
95400.0,0.25873397256527075,95.4,FT - Multi-T
95600.0,0.25263616108886144,95.6,FT - Multi-T
95800.0,0.24369493793096503,95.8,FT - Multi-T
96000.0,0.25193589415332845,96.0,FT - Multi-T
96200.0,0.2676674159021092,96.2,FT - Multi-T
96400.0,0.268951835590653,96.4,FT - Multi-T
96600.0,0.2649427732341055,96.6,FT - Multi-T
96800.0,0.2609662562920511,96.8,FT - Multi-T
97000.0,0.2797698512870247,97.0,FT - Multi-T
97200.0,0.28877278390256417,97.2,FT - Multi-T
97400.0,0.2902348281878707,97.4,FT - Multi-T
97600.0,0.28896550229909745,97.6,FT - Multi-T
97800.0,0.2835972613436949,97.8,FT - Multi-T
98000.0,0.2732317994361089,98.0,FT - Multi-T
98200.0,0.27644398774945217,98.2,FT - Multi-T
98400.0,0.28769461644622024,98.4,FT - Multi-T
98600.0,0.2889808817135747,98.6,FT - Multi-T
98800.0,0.28551497747066185,98.8,FT - Multi-T
99000.0,0.2826753381551119,99.0,FT - Multi-T
99200.0,0.2835886063002067,99.2,FT - Multi-T
99400.0,0.2999627481931593,99.4,FT - Multi-T
99600.0,0.29938435048199213,99.6,FT - Multi-T
99800.0,0.30725923528099947,99.8,FT - Multi-T
100000.0,0.3013136616499603,100.0,FT - Multi-T
100200.0,0.3160266514752687,100.2,FT - Multi-T
100400.0,0.3121360221350878,100.4,FT - Multi-T
100600.0,0.3146114266589168,100.6,FT - Multi-T
100800.0,0.3126914463514581,100.8,FT - Multi-T
101000.0,0.31475258628007335,101.0,FT - Multi-T
101200.0,0.31072656533462883,101.2,FT - Multi-T
101400.0,0.31227884898662894,101.4,FT - Multi-T
101600.0,0.3152067346807035,101.6,FT - Multi-T
101800.0,0.30693800595135845,101.8,FT - Multi-T
102000.0,0.3082656842873589,102.0,FT - Multi-T
102200.0,0.30782933344207464,102.2,FT - Multi-T
102400.0,0.3054184710088507,102.4,FT - Multi-T
102600.0,0.3064715383511111,102.6,FT - Multi-T
102800.0,0.3121680550079774,102.8,FT - Multi-T
103000.0,0.3081677889722506,103.0,FT - Multi-T
103200.0,0.3076137274179143,103.2,FT - Multi-T
103400.0,0.2944929946150097,103.4,FT - Multi-T
103600.0,0.3028913731430648,103.6,FT - Multi-T
103800.0,0.31252413124909845,103.8,FT - Multi-T
104000.0,0.31893572296079076,104.0,FT - Multi-T
104200.0,0.32927401417060786,104.2,FT - Multi-T
104400.0,0.32407708969302057,104.4,FT - Multi-T
104600.0,0.32595429575369017,104.6,FT - Multi-T
104800.0,0.32742737057163634,104.8,FT - Multi-T
105000.0,0.33732281994960717,105.0,FT - Multi-T
105200.0,0.33445342425044966,105.2,FT - Multi-T
105400.0,0.33510042829765263,105.4,FT - Multi-T
105600.0,0.33803099006171394,105.6,FT - Multi-T
105800.0,0.3546023383343847,105.8,FT - Multi-T
106000.0,0.34991295349318374,106.0,FT - Multi-T
106200.0,0.34945361080369486,106.2,FT - Multi-T
106400.0,0.35344596028086805,106.4,FT - Multi-T
106600.0,0.3513965731536508,106.6,FT - Multi-T
106800.0,0.3557911368408818,106.8,FT - Multi-T
107000.0,0.35609356416028026,107.0,FT - Multi-T
107200.0,0.3628557036436533,107.2,FT - Multi-T
107400.0,0.3509876576951576,107.4,FT - Multi-T
107600.0,0.3439053066639178,107.6,FT - Multi-T
107800.0,0.3559370312922388,107.8,FT - Multi-T
108000.0,0.34674753869616537,108.0,FT - Multi-T
108200.0,0.3509585448031469,108.2,FT - Multi-T
108400.0,0.3576320419618832,108.4,FT - Multi-T
108600.0,0.3621869819972567,108.6,FT - Multi-T
108800.0,0.3635045140716109,108.8,FT - Multi-T
109000.0,0.3720146631019011,109.0,FT - Multi-T
109200.0,0.3638380193861565,109.2,FT - Multi-T
109400.0,0.3686741022806718,109.4,FT - Multi-T
109600.0,0.37824948187858637,109.6,FT - Multi-T
109800.0,0.39005923572811974,109.8,FT - Multi-T
110000.0,0.39388515306237043,110.0,FT - Multi-T
110200.0,0.37826728767663387,110.2,FT - Multi-T
110400.0,0.37656588067038005,110.4,FT - Multi-T
110600.0,0.37836109686844405,110.6,FT - Multi-T
110800.0,0.39024516786318314,110.8,FT - Multi-T
111000.0,0.39532972669023203,111.0,FT - Multi-T
111200.0,0.38920039863606126,111.2,FT - Multi-T
111400.0,0.3929672877456918,111.4,FT - Multi-T
111600.0,0.38056737591322287,111.6,FT - Multi-T
111800.0,0.3718269847803309,111.8,FT - Multi-T
112000.0,0.3564586525872516,112.0,FT - Multi-T
112200.0,0.3590227453600316,112.2,FT - Multi-T
112400.0,0.34978551417930814,112.4,FT - Multi-T
112600.0,0.3553520117936556,112.6,FT - Multi-T
112800.0,0.3530881476029086,112.8,FT - Multi-T
113000.0,0.3444385693903212,113.0,FT - Multi-T
113200.0,0.3366708896214323,113.2,FT - Multi-T
113400.0,0.33902720051220087,113.4,FT - Multi-T
113600.0,0.35012663500202146,113.6,FT - Multi-T
113800.0,0.3558039541843756,113.8,FT - Multi-T
114000.0,0.3550494413514151,114.0,FT - Multi-T
114200.0,0.36139244201631604,114.2,FT - Multi-T
114400.0,0.36720350663057394,114.4,FT - Multi-T
114600.0,0.37553440974666696,114.6,FT - Multi-T
114800.0,0.39237868356778643,114.8,FT - Multi-T
115000.0,0.38705931263657556,115.0,FT - Multi-T
115200.0,0.37577921563874395,115.2,FT - Multi-T
115400.0,0.36740213405236594,115.4,FT - Multi-T
115600.0,0.3832768381179602,115.6,FT - Multi-T
115800.0,0.39318840153862133,115.8,FT - Multi-T
116000.0,0.3973217019103896,116.0,FT - Multi-T
116200.0,0.39616120414797845,116.2,FT - Multi-T
116400.0,0.3998837006566388,116.4,FT - Multi-T
116600.0,0.3981563469029771,116.6,FT - Multi-T
116800.0,0.410032753603443,116.8,FT - Multi-T
117000.0,0.4206951837413779,117.0,FT - Multi-T
117200.0,0.4167417245031611,117.2,FT - Multi-T
117400.0,0.40146374482221003,117.4,FT - Multi-T
117600.0,0.403816497438389,117.6,FT - Multi-T
117800.0,0.41328645687319915,117.8,FT - Multi-T
118000.0,0.4168548773847923,118.0,FT - Multi-T
118200.0,0.3947707126315183,118.2,FT - Multi-T
118400.0,0.3888744840132761,118.4,FT - Multi-T
118600.0,0.3814575584549791,118.6,FT - Multi-T
118800.0,0.3791881609661992,118.8,FT - Multi-T
119000.0,0.37528519675541516,119.0,FT - Multi-T
119200.0,0.37323388446348776,119.2,FT - Multi-T
119400.0,0.3596226442386096,119.4,FT - Multi-T
119600.0,0.36538806563242215,119.6,FT - Multi-T
119800.0,0.37283128413058875,119.8,FT - Multi-T
120000.0,0.37369963668478234,120.0,FT - Multi-T
120200.0,0.37428066884082706,120.2,FT - Multi-T
120400.0,0.37064678120802147,120.4,FT - Multi-T
120600.0,0.35914544700601536,120.6,FT - Multi-T
120800.0,0.3594130347390367,120.8,FT - Multi-T
121000.0,0.358982378304535,121.0,FT - Multi-T
121200.0,0.3535833590095227,121.2,FT - Multi-T
121400.0,0.35821746851750935,121.4,FT - Multi-T
121600.0,0.372335893669815,121.6,FT - Multi-T
121800.0,0.377184312071191,121.8,FT - Multi-T
122000.0,0.3776629941032443,122.0,FT - Multi-T
122200.0,0.36632935848598414,122.2,FT - Multi-T
122400.0,0.3635181064378715,122.4,FT - Multi-T
122600.0,0.35623363024942234,122.6,FT - Multi-T
122800.0,0.3544159519907267,122.8,FT - Multi-T
123000.0,0.33926442883282165,123.0,FT - Multi-T
123200.0,0.3479831137511692,123.2,FT - Multi-T
123400.0,0.36015462996900505,123.4,FT - Multi-T
123600.0,0.36406159292759466,123.6,FT - Multi-T
123800.0,0.3694314657843325,123.8,FT - Multi-T
124000.0,0.36255185763447506,124.0,FT - Multi-T
124200.0,0.35522373562578113,124.2,FT - Multi-T
124400.0,0.365833531397176,124.4,FT - Multi-T
124600.0,0.37325703554456763,124.6,FT - Multi-T
124800.0,0.3770734200894008,124.8,FT - Multi-T
125000.0,0.377243039180726,125.0,FT - Multi-T
125200.0,0.3651849490515254,125.2,FT - Multi-T
125400.0,0.38734295197614477,125.4,FT - Multi-T
125600.0,0.39473218634545143,125.6,FT - Multi-T
