time_fs,temperature_K,pot_energy_eV,kin_energy_eV,total_energy_eV,volume_A3,pressure_GPa,time_ps,total_energy_per_atom,label
141200.0,597.254260899516,-4491345.515483123,158.26217079056053,-4491187.253312333,150190.66347414991,-0.10037597139658366,141.2,-2190.82305039626,FT - Multi-T
141400.0,588.6393241620807,-4491348.424936679,155.97935980276375,-4491192.445576876,150190.66347414991,-0.07097348236492879,141.4,-2190.8255832082323,FT - Multi-T
141600.0,591.2725313004206,-4491346.307260159,156.6771146873036,-4491189.6301454725,150190.66347414991,-0.05445278316526545,141.6,-2190.82420982706,FT - Multi-T
141800.0,593.580546483051,-4491349.507719351,157.2886992618038,-4491192.219020089,150190.66347414991,-0.036420784332764675,141.8,-2190.825472692726,FT - Multi-T
142000.0,587.7814111082602,-4491348.493809662,155.75202750706325,-4491192.741782155,150190.66347414991,-0.06765536236694485,142.0,-2190.8257276986124,FT - Multi-T
142200.0,599.9007492004537,-4491348.656963114,158.9634449561854,-4491189.693518157,150190.66347414991,-0.06880927693823156,142.2,-2190.8242407405646,FT - Multi-T
142400.0,605.2192833259194,-4491348.766910611,160.37276559435412,-4491188.394145017,150190.66347414991,-0.07407505300752025,142.4,-2190.823606900008,FT - Multi-T
142600.0,608.0008431319974,-4491345.356695146,161.1098314001814,-4491184.246863746,150190.66347414991,-0.07583438520940952,142.6,-2190.821583835974,FT - Multi-T
142800.0,587.6840519316493,-4491337.619507824,155.72622898933713,-4491181.893278834,150190.66347414991,-0.04332158334229607,142.8,-2190.820435745773,FT - Multi-T
143000.0,606.271104976362,-4491341.895305759,160.65148035384843,-4491181.243825406,150190.66347414991,-0.05563767331395299,143.0,-2190.8201189392225,FT - Multi-T
143200.0,609.1342454403839,-4491344.874820757,161.41016363964357,-4491183.464657117,150190.66347414991,-0.10728044894317645,143.2,-2190.8212022717644,FT - Multi-T
143400.0,594.685556920573,-4491340.906905541,157.58150814076447,-4491183.3253974,150190.66347414991,-0.07897552091416822,143.4,-2190.8211343401954,FT - Multi-T
143600.0,606.326039747916,-4491343.24545942,160.66603712935793,-4491182.57942229,150190.66347414991,-0.1488245399185939,143.6,-2190.8207704498977,FT - Multi-T
143800.0,596.0288028371297,-4491338.094821919,157.93744534971736,-4491180.157376569,150190.66347414991,-0.05475177177756446,143.8,-2190.8195889641797,FT - Multi-T
144000.0,602.021026025187,-4491345.50666455,159.52528207469143,-4491185.981382475,150190.66347414991,-0.06507482649861229,144.0,-2190.8224299426706,FT - Multi-T
144200.0,616.2387443111958,-4491346.3943691095,163.29273440938638,-4491183.1016347,150190.66347414991,-0.04578118430395063,144.2,-2190.8210251876585,FT - Multi-T
144400.0,613.6305289195992,-4491343.924049549,162.60160191057133,-4491181.322447638,150190.66347414991,-0.038502791704574324,144.4,-2190.820157291531,FT - Multi-T
144600.0,607.093624323032,-4491343.817087791,160.86943392210793,-4491182.947653869,150190.66347414991,-0.11663620203604744,144.6,-2190.820950075058,FT - Multi-T
144800.0,592.5139108161995,-4491342.5271410495,157.00605904116426,-4491185.521082008,150190.66347414991,-0.12402268118223497,144.8,-2190.822205405858,FT - Multi-T
145000.0,598.2912522968662,-4491345.8690749565,158.53695578646597,-4491187.33211917,150190.66347414991,-0.09757541076580563,145.0,-2190.8230888386192,FT - Multi-T
145200.0,587.7320133737842,-4491339.151923613,155.73893795173964,-4491183.412985661,150190.66347414991,-0.11753156797100296,145.2,-2190.821177066176,FT - Multi-T
145400.0,600.0577042027971,-4491341.3222939065,159.00503534911104,-4491182.317258557,150190.66347414991,-0.08664831634017835,145.4,-2190.8206425651497,FT - Multi-T
145600.0,622.3569050442446,-4491344.051984239,164.91394243124222,-4491179.138041808,150190.66347414991,-0.030103171232780904,145.6,-2190.8190917277116,FT - Multi-T
145800.0,610.8479494513903,-4491339.386153916,161.86426591170755,-4491177.521888005,150190.66347414991,-0.1135225207550701,145.8,-2190.818303360002,FT - Multi-T
146000.0,617.1340216632238,-4491343.783171888,163.52996760547643,-4491180.253204283,150190.66347414991,-0.017273320416685122,146.0,-2190.8196357094066,FT - Multi-T
146200.0,626.7149733127337,-4491346.596917021,166.06875603371995,-4491180.528160987,150190.66347414991,-0.04629019259906423,146.2,-2190.819769834628,FT - Multi-T
146400.0,594.1106957442827,-4491339.425617045,157.4291797546498,-4491181.99643729,150190.66347414991,-0.08633988246828424,146.4,-2190.8204860669707,FT - Multi-T
146600.0,595.5105447169092,-4491343.688240809,157.8001158059944,-4491185.888125003,150190.66347414991,-0.0780511177574667,146.6,-2190.8223844512213,FT - Multi-T
146800.0,610.4176348907214,-4491348.24991473,161.75023990812295,-4491186.499674822,150190.66347414991,-0.08422485040060208,146.8,-2190.822682768206,FT - Multi-T
147000.0,600.4069019468565,-4491347.196126676,159.09756678275335,-4491188.098559894,150190.66347414991,-0.0985130722654576,147.0,-2190.8234627121433,FT - Multi-T
147200.0,599.1064942944416,-4491345.43360336,158.75298098160079,-4491186.680622378,150190.66347414991,-0.036974240298407526,147.2,-2190.8227710353067,FT - Multi-T
147400.0,603.2839660593008,-4491342.4109321525,159.85993959739562,-4491182.550992555,150190.66347414991,-0.07893485235377817,147.4,-2190.8207565817343,FT - Multi-T
147600.0,595.4350808677912,-4491337.926936753,157.78011917581608,-4491180.146817577,150190.66347414991,-0.04880668450901645,147.6,-2190.819583813452,FT - Multi-T
147800.0,600.3346342808893,-4491338.392667672,159.0784170864804,-4491179.314250586,150190.66347414991,-0.07663989879523253,147.8,-2190.8191776832123,FT - Multi-T
148000.0,610.611755008521,-4491342.657582459,161.80167842141344,-4491180.855904038,150190.66347414991,-0.08003838670319104,148.0,-2190.819929709287,FT - Multi-T
148200.0,603.0981796469803,-4491341.681158853,159.8107093736163,-4491181.870449479,150190.66347414991,-0.13752086833038835,148.2,-2190.820424609502,FT - Multi-T
148400.0,602.2698065824515,-4491341.789754418,159.59120467017672,-4491182.1985497475,150190.66347414991,-0.07644033494246988,148.4,-2190.8205846584133,FT - Multi-T
148600.0,619.8321860389407,-4491345.395794085,164.24493504766357,-4491181.150859037,150190.66347414991,-0.0902257546949344,148.6,-2190.8200735897744,FT - Multi-T
148800.0,602.3959237593407,-4491342.677300425,159.62462356644113,-4491183.052676858,150190.66347414991,-0.0754962515856503,148.8,-2190.8210013057846,FT - Multi-T
149000.0,618.0791173531856,-4491348.625867786,163.78040180961733,-4491184.845465976,150190.66347414991,-0.0678493176312325,149.0,-2190.8218758370613,FT - Multi-T
149200.0,605.3464688939177,-4491344.451917259,160.40646759600136,-4491184.045449663,150190.66347414991,-0.11006566969683095,149.2,-2190.8214855852016,FT - Multi-T
149400.0,584.4056527902327,-4491339.851251849,154.85750925168793,-4491184.993742597,150190.66347414991,-0.10875547494597874,149.4,-2190.821948167121,FT - Multi-T
149600.0,605.5720401424946,-4491346.644354013,160.466240121381,-4491186.178113892,150190.66347414991,-0.05477190463838333,149.6,-2190.8225259092155,FT - Multi-T
149800.0,601.3549905305448,-4491345.951982424,159.34879405257686,-4491186.603188371,150190.66347414991,-0.05206140976190389,149.8,-2190.82273326262,FT - Multi-T
150000.0,608.9513963318801,-4491347.536849701,161.36171175117093,-4491186.17513795,150190.66347414991,-0.08166117368980544,150.0,-2190.8225244575365,FT - Multi-T
150200.0,601.1485248379106,-4491343.88505371,159.2940841729674,-4491184.590969537,150190.66347414991,-0.06527926605773789,150.2,-2190.8217516924574,FT - Multi-T
150400.0,586.056922544017,-4491343.581455656,155.2950675127225,-4491188.286388144,150190.66347414991,-0.0295515975296318,150.4,-2190.82355433568,FT - Multi-T
150600.0,603.1068720178642,-4491349.598303775,159.8130127033294,-4491189.785291072,150190.66347414991,-0.08001851515883782,150.6,-2190.82428550784,FT - Multi-T
150800.0,607.715015001776,-4491347.51641843,161.03409183108445,-4491186.482326599,150190.66347414991,-0.08189104311296604,150.8,-2190.822674305658,FT - Multi-T
151000.0,583.7128189517504,-4491342.34536298,154.67392012649654,-4491187.671442853,150190.66347414991,-0.09339676608133507,151.0,-2190.8232543623676,FT - Multi-T
151200.0,587.4963567193605,-4491346.44522738,155.67649296619166,-4491190.768734414,150190.66347414991,-0.08273132049781028,151.2,-2190.8247652362998,FT - Multi-T
151400.0,590.7055699013497,-4491347.760306622,156.52687960712808,-4491191.233427015,150190.66347414991,-0.04975874964960394,151.4,-2190.824991915617,FT - Multi-T
151600.0,605.7922747298057,-4491350.0203129705,160.52459852274012,-4491189.495714447,150190.66347414991,-0.07388235546389796,151.6,-2190.8241442509498,FT - Multi-T
151800.0,591.5326808672734,-4491343.686693665,156.7460498760092,-4491186.940643788,150190.66347414991,-0.073173881979083,151.8,-2190.8228978750185,FT - Multi-T
152000.0,595.9168485383335,-4491342.972239565,157.90777937407387,-4491185.064460191,150190.66347414991,-0.09436157387219186,152.0,-2190.8219826635077,FT - Multi-T
152200.0,590.0307651180946,-4491343.453532639,156.34806787341694,-4491187.105464766,150190.66347414991,-0.06338044794934686,152.2,-2190.8229782754956,FT - Multi-T
152400.0,597.1939221334311,-4491344.887913602,158.2461820488661,-4491186.641731554,150190.66347414991,-0.08380149725640047,152.4,-2190.8227520641726,FT - Multi-T
152600.0,600.2199825996784,-4491344.858058542,159.04803635060102,-4491185.810022191,150190.66347414991,-0.09656844978262238,152.6,-2190.822346352288,FT - Multi-T
152800.0,605.1088103765779,-4491346.995324821,160.34349215099672,-4491186.65183267,150190.66347414991,-0.08059331745099588,152.8,-2190.822756991546,FT - Multi-T
153000.0,618.7310675288849,-4491347.569907369,163.95315746296012,-4491183.616749906,150190.66347414991,-0.04110045700387222,153.0,-2190.8212764633686,FT - Multi-T
153200.0,621.4502482242843,-4491348.5438120635,164.67369387064952,-4491183.870118193,150190.66347414991,-0.10859565063060622,153.2,-2190.8214000576554,FT - Multi-T
153400.0,592.4685588984854,-4491341.994487469,156.9940415581309,-4491185.000445911,150190.66347414991,-0.10234857683231073,153.4,-2190.82195143703,FT - Multi-T
153600.0,593.7963697772836,-4491345.42557701,157.3458887458955,-4491188.079688264,150190.66347414991,-0.09479050189780258,153.6,-2190.8234535064703,FT - Multi-T
153800.0,625.9176819586291,-4491354.11503376,165.85748745229017,-4491188.2575463075,150190.66347414991,-0.09380301151116077,153.8,-2190.8235402664914,FT - Multi-T
154000.0,598.3873552715306,-4491345.633000463,158.56242143214746,-4491187.0705790315,150190.66347414991,-0.03881849213360675,154.0,-2190.822961258064,FT - Multi-T
154200.0,606.6374932591153,-4491346.218070799,160.74856698642168,-4491185.4695038125,150190.66347414991,-0.022686427719550314,154.2,-2190.8221802457624,FT - Multi-T
154400.0,603.7359945999974,-4491348.642748688,159.97971943454937,-4491188.6630292535,150190.66347414991,-0.06689784662946956,154.4,-2190.8237380630503,FT - Multi-T
154600.0,605.9318861959737,-4491354.069624512,160.5615931750172,-4491193.5080313375,150190.66347414991,-0.0969693266484857,154.6,-2190.8261014787013,FT - Multi-T
154800.0,595.8429943283721,-4491349.477162123,157.88820927075992,-4491191.588952852,150190.66347414991,-0.08846672415005931,154.8,-2190.8251653428547,FT - Multi-T
155000.0,583.9986339730926,-4491347.296300328,154.74965622196456,-4491192.5466441065,150190.66347414991,-0.051653156678511516,155.0,-2190.8256325093203,FT - Multi-T
155200.0,581.5957100531791,-4491346.695360552,154.11292245427688,-4491192.582438097,150190.66347414991,-0.055251453109694974,155.2,-2190.8256499698036,FT - Multi-T
155400.0,586.0420666112128,-4491347.052663005,155.29113094444895,-4491191.761532061,150190.66347414991,-0.06540448211994049,155.4,-2190.8252495278343,FT - Multi-T
155600.0,601.3953233942842,-4491349.904866408,159.35948157209324,-4491190.545384835,150190.66347414991,-0.08232142457286792,155.6,-2190.8246562852855,FT - Multi-T
155800.0,591.6338481634056,-4491345.076141438,156.77285748031963,-4491188.303283958,150190.66347414991,-0.0635569424434396,155.8,-2190.8235625775405,FT - Multi-T
156000.0,597.7635931572659,-4491344.609526126,158.3971351332908,-4491186.212390993,150190.66347414991,-0.0853232314387896,156.0,-2190.8225426297527,FT - Multi-T
156200.0,610.8491437618047,-4491349.20527797,161.86458238355408,-4491187.340695586,150190.66347414991,-0.07224847852714897,156.2,-2190.823093022237,FT - Multi-T
156400.0,601.3605211798077,-4491348.136896896,159.35025958010098,-4491188.786637316,150190.66347414991,-0.07709574180113626,156.4,-2190.8237983596664,FT - Multi-T
156600.0,596.9565673806123,-4491345.507246019,158.18328709626755,-4491187.323958923,150190.66347414991,-0.08904743983848909,156.6,-2190.8230848580115,FT - Multi-T
156800.0,592.8536814147027,-4491345.844666186,157.09609244236415,-4491188.748573744,150190.66347414991,-0.13991929180768134,156.8,-2190.82377979207,FT - Multi-T
157000.0,600.9074105323779,-4491344.796101509,159.2301930031584,-4491185.565908506,150190.66347414991,-0.14027841814795727,157.0,-2190.8222272724415,FT - Multi-T
157200.0,602.7116979233466,-4491347.412019341,159.70829832264945,-4491187.7037210185,150190.66347414991,-0.07104057071935174,157.2,-2190.823270107814,FT - Multi-T
157400.0,581.08520264291,-4491347.054883704,153.97764671621485,-4491193.077236988,150190.66347414991,-0.06052618443288743,157.4,-2190.825891335116,FT - Multi-T
157600.0,575.2299829627499,-4491347.83141545,152.42611357915175,-4491195.405301871,150190.66347414991,-0.057311019441010816,157.6,-2190.827026976522,FT - Multi-T
157800.0,584.8962362185785,-4491352.866343467,154.98750547508354,-4491197.8788379915,150190.66347414991,-0.11407689835629224,157.8,-2190.828233579508,FT - Multi-T
158000.0,588.8581942589327,-4491352.036286901,156.03735663747327,-4491195.998930263,150190.66347414991,-0.09619249088495967,158.0,-2190.827316551348,FT - Multi-T
158200.0,589.4032605410846,-4491346.956681586,156.18178988589946,-4491190.7748917,150190.66347414991,-0.05299464151157428,158.2,-2190.8247682398537,FT - Multi-T
158400.0,587.7695565608144,-4491345.841231843,155.7488862546096,-4491190.092345589,150190.66347414991,-0.08426841637303992,158.4,-2190.8244352905313,FT - Multi-T
158600.0,597.1913534094782,-4491345.523329012,158.24550138092354,-4491187.277827631,150190.66347414991,-0.0556435575887424,158.6,-2190.8230623549416,FT - Multi-T
158800.0,603.3354074202128,-4491348.091183623,159.87357067879486,-4491188.217612945,150190.66347414991,-0.06087736260783305,158.8,-2190.8235207868024,FT - Multi-T
159000.0,576.4789791710583,-4491344.117595639,152.7570762263472,-4491191.360519413,150190.66347414991,-0.059781740885966696,159.0,-2190.8250539119085,FT - Multi-T
159200.0,586.7884069495408,-4491347.579705602,155.48889837755937,-4491192.090807224,150190.66347414991,-0.10205454615804492,159.2,-2190.825410149865,FT - Multi-T
159400.0,591.6600551063227,-4491349.3157938095,156.77980187226018,-4491192.535991937,150190.66347414991,-0.08077215246762516,159.4,-2190.82562731314,FT - Multi-T
159600.0,594.8380601199735,-4491346.600004215,157.62191888200098,-4491188.978085333,150190.66347414991,-0.06412126845642224,159.6,-2190.8238917489425,FT - Multi-T
159800.0,608.1875705879202,-4491350.67666913,161.15931098443087,-4491189.517358146,150190.66347414991,-0.08977917043872209,159.8,-2190.8241548088517,FT - Multi-T
160000.0,587.4571326290385,-4491347.040878994,155.6660992526796,-4491191.374779741,150190.66347414991,-0.05416865755267996,160.0,-2190.8250608681665,FT - Multi-T
160200.0,595.4954530267354,-4491348.15552192,157.79611676604748,-4491190.359405154,150190.66347414991,-0.07047247150263809,160.2,-2190.82456556349,FT - Multi-T
160400.0,600.0709826789883,-4491347.411168733,159.00855391834426,-4491188.402614814,150190.66347414991,-0.05929440367102875,160.4,-2190.8236110316166,FT - Multi-T
160600.0,599.9639733494547,-4491345.208515788,158.9801982750353,-4491186.228317513,150190.66347414991,-0.06099536101447899,160.6,-2190.822550398787,FT - Multi-T
160800.0,604.60109852189,-4491345.003651259,160.2089571873817,-4491184.794694071,150190.66347414991,-0.07640685789081941,160.8,-2190.821851070278,FT - Multi-T
161000.0,598.7590145849515,-4491347.67881607,158.66090479775448,-4491189.017911272,150190.66347414991,-0.08023861377795229,161.0,-2190.8239111762305,FT - Multi-T
161200.0,593.2701642430376,-4491347.766598464,157.20645327329402,-4491190.560145191,150190.66347414991,-0.08588774141221213,161.2,-2190.824663485459,FT - Multi-T
161400.0,591.3332263704166,-4491346.847625136,156.69319784344447,-4491190.154427293,150190.66347414991,-0.13796815556928413,161.4,-2190.824465574289,FT - Multi-T
161600.0,606.4688940490782,-4491346.515888126,160.7038910774816,-4491185.811997049,150190.66347414991,-0.026789612461833267,161.6,-2190.8223473156336,FT - Multi-T
161800.0,607.0171480184902,-4491343.265076711,160.8491690085473,-4491182.415907702,150190.66347414991,-0.08375230043320267,161.8,-2190.820690686684,FT - Multi-T
162000.0,616.5548970209696,-4491345.489672037,163.37650947375306,-4491182.113162563,150190.66347414991,-0.06380396577604823,162.0,-2190.8205430061284,FT - Multi-T
162200.0,602.5406608332552,-4491343.049359906,159.6629764171635,-4491183.38638349,150190.66347414991,-0.06801498554266791,162.2,-2190.821164089507,FT - Multi-T
162400.0,612.141529962024,-4491344.46978882,162.2070426369785,-4491182.262746182,150190.66347414991,-0.08319742751174193,162.4,-2190.8206159737474,FT - Multi-T
162600.0,617.6208788305464,-4491350.120129674,163.65897643339065,-4491186.46115324,150190.66347414991,-0.03958103997761678,162.6,-2190.82266397719,FT - Multi-T
162800.0,608.008005769449,-4491344.615156221,161.11172937668135,-4491183.503426844,150190.66347414991,-0.10614139601426523,162.8,-2190.8212211838263,FT - Multi-T
163000.0,593.3601403858872,-4491342.097402834,157.2302954132652,-4491184.867107421,150190.66347414991,-0.07615874362140805,163.0,-2190.821886393864,FT - Multi-T
163200.0,587.6260786245808,-4491345.28545083,155.7108670538513,-4491189.574583776,150190.66347414991,-0.1006677328116616,163.2,-2190.8241827237935,FT - Multi-T
163400.0,593.3508013510943,-4491344.425253618,157.22782072866906,-4491187.197432889,150190.66347414991,-0.06306649622730315,163.4,-2190.8230231379944,FT - Multi-T
163600.0,612.377868338363,-4491346.750341821,162.26966826718194,-4491184.480673554,150190.66347414991,-0.055788739739977784,163.6,-2190.821697889539,FT - Multi-T
163800.0,603.7021181920463,-4491338.66098424,159.97074276546232,-4491178.690241474,150190.66347414991,-0.06116834458534782,163.8,-2190.8188732885237,FT - Multi-T
164000.0,606.1331368381705,-4491337.019811687,160.6149211553971,-4491176.404890532,150190.66347414991,-0.04016932076990109,164.0,-2190.817758483186,FT - Multi-T
164200.0,608.3110256362937,-4491336.167766383,161.19202446214007,-4491174.975741921,150190.66347414991,-0.09746538562657697,164.2,-2190.8170613375223,FT - Multi-T
164400.0,620.6994623352842,-4491340.742033621,164.47474844259492,-4491176.267285178,150190.66347414991,-0.0927177399062067,164.4,-2190.8176913586235,FT - Multi-T
164600.0,609.6670244929479,-4491337.3694254495,161.55134098224391,-4491175.818084467,150190.66347414991,-0.10619699504890014,164.6,-2190.8174722363256,FT - Multi-T
164800.0,605.8593741090147,-4491342.076451575,160.54237871135913,-4491181.534072864,150190.66347414991,-0.09221412217822424,164.8,-2190.820260523348,FT - Multi-T
165000.0,606.9782658748254,-4491339.870952616,160.83886590505483,-4491179.032086711,150190.66347414991,-0.06876274122813947,165.0,-2190.819040042298,FT - Multi-T
165200.0,598.9421356957082,-4491341.8291556025,158.70942876217507,-4491183.11972684,150190.66347414991,-0.10039036100027281,165.2,-2190.8210340130927,FT - Multi-T
165400.0,594.8278055832388,-4491347.078848282,157.61920160503817,-4491189.459646677,150190.66347414991,-0.042275573530714906,165.4,-2190.8241266569153,FT - Multi-T
165600.0,617.1601410649627,-4491351.84177627,163.53688880050098,-4491188.30488747,150190.66347414991,-0.05703940635860452,165.6,-2190.8235633597415,FT - Multi-T
165800.0,594.5095871600699,-4491348.719571601,157.53487916192927,-4491191.184692439,150190.66347414991,-0.0542041825313252,165.8,-2190.8249681426532,FT - Multi-T
166000.0,576.3358921057217,-4491342.812165904,152.71916059969578,-4491190.093005304,150190.66347414991,-0.03370128751231865,166.0,-2190.8244356123437,FT - Multi-T
166200.0,602.5715719077236,-4491344.429171679,159.67116732356152,-4491184.758004355,150190.66347414991,-0.004416206503237667,166.2,-2190.8218331728563,FT - Multi-T
166400.0,597.8007238645486,-4491341.991673088,158.40697413607782,-4491183.584698952,150190.66347414991,-0.07565311746032974,166.4,-2190.821260828757,FT - Multi-T
166600.0,600.0044113586653,-4491341.562381674,158.99091365630434,-4491182.571468017,150190.66347414991,-0.14440850258025753,166.6,-2190.8207665697646,FT - Multi-T
166800.0,594.7569295408399,-4491340.914080265,157.60042066522504,-4491183.3136596,150190.66347414991,-0.10272402875257262,166.8,-2190.821128614439,FT - Multi-T
167000.0,606.3117223923851,-4491341.120739399,160.6622432748564,-4491180.4584961245,150190.66347414991,-0.11899756157128916,167.0,-2190.819735851768,FT - Multi-T
167200.0,598.8069165744281,-4491340.838030274,158.67359800621873,-4491182.164432268,150190.66347414991,-0.0870229826734283,167.2,-2190.8205680157403,FT - Multi-T
167400.0,610.0114169452198,-4491343.475317925,161.6425990956952,-4491181.83271883,150190.66347414991,-0.0924313084346576,167.4,-2190.8204062043073,FT - Multi-T
167600.0,596.3389606333652,-4491342.216560295,158.01963186446224,-4491184.19692843,150190.66347414991,-0.1013172025678709,167.6,-2190.8215594772832,FT - Multi-T
167800.0,589.4504770574524,-4491343.583896754,156.19430145570607,-4491187.389595299,150190.66347414991,-0.08683385544785442,167.8,-2190.8231168757557,FT - Multi-T
168000.0,588.293789043863,-4491345.199286081,155.8877989023674,-4491189.311487178,150190.66347414991,-0.09682479180842958,168.0,-2190.8240543839893,FT - Multi-T
168200.0,583.6339581285089,-4491344.474736667,154.65302335623701,-4491189.821713311,150190.66347414991,-0.08724224631255183,168.2,-2190.8243032747855,FT - Multi-T
168400.0,595.4078109384043,-4491348.171043859,157.77289311062975,-4491190.398150749,150190.66347414991,-0.09888642074136611,168.4,-2190.82458446378,FT - Multi-T
168600.0,592.417867812757,-4491345.558626528,156.98060928683154,-4491188.578017241,150190.66347414991,-0.08589790450989929,168.6,-2190.8236965937763,FT - Multi-T
168800.0,591.2063260051036,-4491349.261033389,156.65957141563416,-4491192.601461973,150190.66347414991,-0.11410545212280263,168.8,-2190.825659249743,FT - Multi-T
169000.0,597.8179462840591,-4491346.5424121255,158.41153778288026,-4491188.130874342,150190.66347414991,-0.12370025839826049,169.0,-2190.823478475289,FT - Multi-T
169200.0,585.2409210002767,-4491347.181823461,155.07884105083627,-4491192.10298241,150190.66347414991,-0.07148049741745044,169.2,-2190.8254160889805,FT - Multi-T
169400.0,608.1646047918871,-4491349.234428898,161.1532254410165,-4491188.081203457,150190.66347414991,-0.07680050109980728,169.4,-2190.823454245589,FT - Multi-T
169600.0,591.5501699614226,-4491342.62365341,156.7506841870329,-4491185.872969223,150190.66347414991,-0.049438903662387915,169.6,-2190.8223770581576,FT - Multi-T
169800.0,606.1026114993846,-4491345.783948089,160.60683246236192,-4491185.177115627,150190.66347414991,-0.11078670862384146,169.8,-2190.822037617379,FT - Multi-T
170000.0,608.2659057865935,-4491350.672058583,161.18006847316389,-4491189.49199011,150190.66347414991,-0.11854831519299147,170.0,-2190.8241424342,FT - Multi-T
170200.0,589.454397371325,-4491344.578262273,156.19534027187578,-4491188.382922001,150190.66347414991,-0.0924918908178983,170.2,-2190.8236014253666,FT - Multi-T
170400.0,583.9152142005579,-4491345.399226097,154.7275514080645,-4491190.671674689,150190.66347414991,-0.08599580259604714,170.4,-2190.8247178900924,FT - Multi-T
170600.0,580.0176565253381,-4491346.454857686,153.69476524169596,-4491192.760092444,150190.66347414991,-0.12635917106437095,170.6,-2190.8257366304606,FT - Multi-T
170800.0,596.6383643153032,-4491346.103397406,158.09896872272898,-4491188.004428683,150190.66347414991,-0.09091415156129641,170.8,-2190.8234167944793,FT - Multi-T
171000.0,606.9439990410227,-4491350.65495495,160.8297857797903,-4491189.82516917,150190.66347414991,-0.08603119644886288,171.0,-2190.8243049605708,FT - Multi-T
171200.0,584.2644409912357,-4491345.908262842,154.82009053856422,-4491191.0881723035,150190.66347414991,-0.0406027042717347,171.2,-2190.82492105966,FT - Multi-T
171400.0,598.943993784147,-4491348.352123315,158.70992112385267,-4491189.642202192,150190.66347414991,-0.06810680815896655,171.4,-2190.8242157083864,FT - Multi-T
171600.0,606.19741369801,-4491347.470024305,160.6319534246261,-4491186.838070881,150190.66347414991,-0.08033910708680433,171.6,-2190.822847839454,FT - Multi-T
171800.0,582.5009281625386,-4491340.99909746,154.35278978115102,-4491186.646307679,150190.66347414991,-0.021070596368294107,171.8,-2190.8227542964287,FT - Multi-T
172000.0,614.5769069600717,-4491345.732001913,162.85237591567952,-4491182.8796259975,150190.66347414991,-0.0849697161659305,172.0,-2190.8209168907306,FT - Multi-T
172200.0,607.5117688746534,-4491345.951955047,160.98023508130632,-4491184.971719966,150190.66347414991,-0.06713147394056077,172.2,-2190.8219374243736,FT - Multi-T
172400.0,610.9597415590894,-4491348.895769707,161.8938889094825,-4491187.001880798,150190.66347414991,-0.13219446130181037,172.4,-2190.8229277467303,FT - Multi-T
172600.0,598.86152784854,-4491345.177949343,158.68806906043537,-4491186.489880282,150190.66347414991,-0.10739570159703708,172.6,-2190.8226779903816,FT - Multi-T
172800.0,593.954096024569,-4491342.851685412,157.38768350554852,-4491185.464001907,150190.66347414991,-0.07486799532827924,172.8,-2190.822177561906,FT - Multi-T
173000.0,598.9803789201163,-4491343.376492932,158.71956256298503,-4491184.656930369,150190.66347414991,-0.09155235107391847,173.0,-2190.8217838684727,FT - Multi-T
173200.0,606.4002018304425,-4491344.222418176,160.68568881363947,-4491183.536729363,150190.66347414991,-0.07487964278476984,173.2,-2190.8212374289574,FT - Multi-T
173400.0,627.0387691796785,-4491351.220279564,166.1545564040991,-4491185.06572316,150190.66347414991,-0.06766023967014578,173.4,-2190.8219832795903,FT - Multi-T
173600.0,585.9134098866889,-4491340.494971194,155.25703911146763,-4491185.237932083,150190.66347414991,-0.07039078552503956,173.6,-2190.822067283943,FT - Multi-T
173800.0,587.2139540545363,-4491342.591595412,155.60166108687648,-4491186.989934325,150190.66347414991,-0.07259287804640616,173.8,-2190.822921919183,FT - Multi-T
174000.0,600.708445477865,-4491347.99256749,159.1774706644492,-4491188.815096825,150190.66347414991,-0.07374510573355922,174.0,-2190.823812242354,FT - Multi-T
174200.0,593.496558321615,-4491347.021331095,157.26644383455988,-4491189.7548872605,150190.66347414991,-0.07238583119476075,174.2,-2190.8242706767123,FT - Multi-T
174400.0,595.8084865969793,-4491347.374152834,157.87906531175145,-4491189.495087522,150190.66347414991,-0.0888987274606899,174.4,-2190.8241439451326,FT - Multi-T
174600.0,605.2478958535747,-4491348.806150703,160.38034742513372,-4491188.425803278,150190.66347414991,-0.06429528341467755,174.6,-2190.823622343062,FT - Multi-T
174800.0,597.7090314330693,-4491349.904498297,158.38267720895482,-4491191.521821088,150190.66347414991,-0.0765882692554063,174.8,-2190.8251325956526,FT - Multi-T
175000.0,599.728635379709,-4491348.421097605,158.91783773547996,-4491189.503259869,150190.66347414991,-0.08741266750368422,175.0,-2190.8241479316434,FT - Multi-T
175200.0,597.0515548609121,-4491349.0799538605,158.20845715500857,-4491190.871496705,150190.66347414991,-0.04518562402243219,175.2,-2190.8248153642467,FT - Multi-T
175400.0,596.9138879929257,-4491346.785539692,158.17197778801224,-4491188.613561904,150190.66347414991,-0.08918303164737565,175.4,-2190.823713932636,FT - Multi-T
175600.0,595.4980123430856,-4491348.859509649,157.79679494113614,-4491191.062714708,150190.66347414991,-0.11337794488262883,175.6,-2190.824908641321,FT - Multi-T
175800.0,587.8654015487712,-4491347.126399273,155.77428353822307,-4491191.3521157345,150190.66347414991,-0.05075433351213205,175.8,-2190.8250498125535,FT - Multi-T
176000.0,598.1011721137,-4491347.324965005,158.48658778680226,-4491188.838377218,150190.66347414991,-0.05505144511965626,176.0,-2190.823823598643,FT - Multi-T
