frame,energy_eV_raw
3998,-179423.73812393515
3999,-179206.95500401594
4000,-179408.91025819734
4001,-178756.4564070171
4002,-179665.26139882064
4003,-178993.11276034277
4004,-179395.48006745527
4005,-179152.80393904608
4006,-179416.58739840062
4007,-178689.57802165547
4008,-179665.26139882064
4009,-178814.8346435812
4010,-179359.23343938554
4011,-179145.30365910567
4012,-179411.0586688077
4013,-178783.2092205242
4014,-179665.26139882064
4015,-178650.52880637173
4016,-179396.5370781306
4017,-179220.68899492853
4018,-179429.95399736654
4019,-178941.58234379214
4020,-179665.26139882064
4021,-178625.03799151772
4022,-179392.1229014678
4023,-179330.7596415092
4024,-179438.61729189107
4025,-179149.12619504894
4026,-179665.26139882064
4027,-178793.2979453462
4028,-179414.96215114187
4029,-179337.1793196285
4030,-179429.5491306152
4031,-179189.28362375236
4032,-179665.26139882064
4033,-178933.78971895305
4034,-179414.61988429553
4035,-179315.5590982862
4036,-179434.13061720334
4037,-179021.27572896978
4038,-179665.26139882064
4039,-178878.86607865506
4040,-179438.4749899114
4041,-179240.10351920384
4042,-179422.0666601866
4043,-179206.53543623743
4044,-179665.26139882064
4045,-178883.1098519933
4046,-179424.87080686967
4047,-179229.13960071298
4048,-179392.3135429831
4049,-179236.88590006257
4050,-179665.26139882064
4051,-178917.61617844636
4052,-179362.7542086735
4053,-179262.58106251582
4054,-179376.70918079806
4055,-179260.3766791827
4056,-179665.26139882064
4057,-178902.04456035304
4058,-179383.2774196431
4059,-179301.38611703544
4060,-179371.09124466626
4061,-179160.40914672095
4062,-179665.26139882064
4063,-178915.2190444523
4064,-179286.75817382277
4065,-179341.71410244802
4066,-179364.09616347705
4067,-179219.79211843133
4068,-179665.26139882064
4069,-178963.01539251176
4070,-179264.21254725062
4071,-179367.6103107654
4072,-179377.39259239944
4073,-179227.695803934
4074,-179665.26139882064
4075,-179106.8120284902
4076,-179201.6319008761
4077,-179390.88163907087
4078,-179379.60888229642
4079,-179207.64326007228
4080,-179665.26139882064
4081,-179156.094342501
4082,-179210.31662055536
4083,-179378.0859510711
4084,-179379.0052771901
4085,-179209.59910287755
4086,-179665.26139882064
4087,-179084.0095748679
4088,-179298.63558339362
4089,-179400.66068610828
4090,-179391.43348570124
4091,-179214.1739164923
4092,-179665.26139882064
4093,-179050.33318985498
4094,-179347.2885451375
4095,-179409.9960912585
4096,-179391.71797588293
4097,-179243.8546891294
4098,-179665.26139882064
4099,-178994.82053007945
4100,-179374.4143441673
4101,-179426.8350690436
4102,-179380.80008903574
4103,-179264.8162695088
4104,-179665.26139882064
4105,-179053.87378118912
4106,-179376.48789686375
4107,-179422.75166862604
4108,-179357.04934647193
4109,-179187.05414601282
4110,-179665.26139882064
4111,-179064.2562528292
4112,-179384.46254653131
4113,-179414.2389162301
4114,-179347.18791681837
4115,-179033.7818274849
4116,-179665.26139882064
4117,-179012.19751193028
4118,-179392.14220931905
4119,-179418.96401528124
4120,-179335.20268941787
4121,-178971.65806616636
4122,-179665.26139882064
4123,-178816.08469268092
4124,-179387.6553464354
4125,-179419.05922886133
4126,-179336.43845328383
4127,-178962.00933125752
4128,-179665.26139882064
4129,-178781.84726798636
4130,-179385.43961388295
4131,-179400.1155486129
4132,-179351.37097814432
4133,-179002.46836275098
4134,-179665.26139882064
4135,-178992.95173729322
4136,-179380.09341053254
4137,-179392.9562584272
4138,-179292.22149270165
4139,-179036.811123553
4140,-179665.26139882064
4141,-179164.7890866604
4142,-179356.77380686055
4143,-179403.1988836721
4144,-179282.53032458844
4145,-179108.07105364645
4146,-179665.26139882064
4147,-179115.69503802285
4148,-179380.22922020848
4149,-179404.35213557305
4150,-179274.09588014195
4151,-179226.30368565943
4152,-179665.26139882064
4153,-179041.86992748672
4154,-179408.755311437
4155,-179411.4405074701
4156,-179316.72876786394
4157,-179262.689588521
4158,-179665.26139882064
4159,-179020.48002395136
4160,-179405.4412927718
4161,-179421.83278288474
4162,-179288.452399476
4163,-179251.06285558984
4164,-179665.26139882064
4165,-179079.5051023733
4166,-179362.76972054978
4167,-179425.65889656078
4168,-179216.8630230256
4169,-179244.54612612168
4170,-179665.26139882064
4171,-179093.91097285366
4172,-179393.48466412662
4173,-179411.51937245013
4174,-179182.74167724722
4175,-179185.27807360224
4176,-179665.26139882064
4177,-179133.67214123945
4178,-179383.41284089492
4179,-179406.12994200125
4180,-179233.49498719146
4181,-179096.03472574445
4182,-179665.26139882064
4183,-179151.3847066623
4184,-179395.5737157293
4185,-179409.61498710373
4186,-179257.9256942424
4187,-179136.03697200585
4188,-179665.26139882064
4189,-179195.71039403288
4190,-179386.32128565855
4191,-179390.54907509367
4192,-179255.66005123206
4193,-179174.88443248623
4194,-179665.26139882064
4195,-179246.1582831645
4196,-179382.5682922387
4197,-179384.98851775174
4198,-179350.97004245536
4199,-179268.90871914665
4200,-179665.26139882064
4201,-179234.55077974734
4202,-179400.55016872106
4203,-179394.99638426554
4204,-179350.64386982805
4205,-179279.65794785373
4206,-179665.26139882064
4207,-179232.97681314684
4208,-179427.1939845307
4209,-179406.68238642957
4210,-179349.07581237564
4211,-179315.56881857244
4212,-179665.26139882064
4213,-179268.1190948359
4214,-179417.38080297122
4215,-179401.9036852081
4216,-179361.13646650652
4217,-179316.58379028842
4218,-179665.26139882064
4219,-179311.58953119486
4220,-179427.07620401992
4221,-179417.56894901753
4222,-179391.4883488114
4223,-179285.3706152855
4224,-179665.26139882064
4225,-179306.78698099643
4226,-179405.80609407256
4227,-179407.9232026135
4228,-179391.1916257954
4229,-179300.63332731888
4230,-179665.26139882064
4231,-179348.85316844986
4232,-179421.10110248937
4233,-179409.52960748205
4234,-179403.3702660477
4235,-179308.53752983594
4236,-179665.26139882064
4237,-179343.76809483214
4238,-179447.5409938628
4239,-179407.6065637201
4240,-179412.32549942756
4241,-179290.68052407698
4242,-179665.26139882064
4243,-179318.195378223
4244,-179449.05019934854
4245,-179408.24121175494
4246,-179412.0851218254
4247,-179314.4105646572
4248,-179665.26139882064
4249,-179267.0225830453
4250,-179455.9981045558
4251,-179394.62879921752
4252,-179411.89695296646
4253,-179325.9568264305
4254,-179665.26139882064
4255,-179271.32748581204
4256,-179446.96741057246
4257,-179408.09829471982
4258,-179417.19450413468
4259,-179308.36875706055
4260,-179665.26139882064
4261,-179244.13860982616
4262,-179430.50988626928
4263,-179410.1020927381
4264,-179424.47593762586
4265,-179346.9309959531
4266,-179665.26139882064
4267,-179235.87366342024
4268,-179413.19129662492
4269,-179414.72609117502
4270,-179425.03648424987
4271,-179353.7965763003
4272,-179665.26139882064
4273,-179230.69403387103
4274,-179397.88545512414
4275,-179414.67099375007
4276,-179429.79268489932
4277,-179340.72541552826
4278,-179665.26139882064
4279,-179181.21653001013
4280,-179389.43828455743
4281,-179405.91992672093
4282,-179409.7396304494
4283,-179304.89303351124
4284,-179665.26139882064
4285,-178983.79857757167
4286,-179385.27721771572
4287,-179393.02186800423
4288,-179402.99143268383
4289,-179242.43589763844
4290,-179665.26139882064
4291,-178963.19419287538
4292,-179419.06611655574
4293,-179388.82820156097
4294,-179405.0678174965
4295,-179246.32952410096
4296,-179665.26139882064
4297,-178983.2412020921
4298,-179425.00185684732
4299,-179394.3502613368
4300,-179411.25851223493
4301,-179042.21162617835
4302,-179665.26139882064
4303,-179133.9929926678
4304,-179431.52795300155
4305,-179401.04212910836
4306,-179416.58850351284
4307,-179056.53834946582
4308,-179665.26139882064
4309,-179114.48398860765
4310,-179434.2393392177
4311,-179405.54761515162
4312,-179420.01235799602
4313,-179177.70346880815
4314,-179665.26139882064
4315,-179207.4070317893
4316,-179424.59286784896
4317,-179409.26561870144
4318,-179410.1461426034
4319,-179253.7452519988
4320,-179665.26139882064
4321,-179165.6075132436
4322,-179432.51632348343
4323,-179401.10130555244
4324,-179424.96978850328
4325,-179319.9965908144
4326,-179665.26139882064
4327,-179108.29764264685
4328,-179433.24831532873
4329,-179351.56336236824
4330,-179423.96529179794
4331,-179337.23065231086
4332,-179665.26139882064
4333,-179198.7069655069
4334,-179404.78749782007
4335,-179368.71162837875
4336,-179428.5667129072
4337,-179343.10888555844
4338,-179665.26139882064
4339,-179224.79637570222
4340,-179404.58754815228
4341,-179363.97439701695
4342,-179434.15978073326
4343,-179327.80729808062
4344,-179665.26139882064
4345,-179226.9331099014
4346,-179399.57381641897
4347,-179344.59699105122
4348,-179436.561616689
4349,-179312.98181537542
4350,-179665.26139882064
4351,-179128.68465671543
4352,-179411.0305010778
4353,-179303.0217418795
4354,-179435.69323105254
4355,-179333.94980204434
4356,-179665.26139882064
4357,-179089.43162388814
4358,-179419.10620401698
4359,-179313.99488636418
4360,-179428.60874038478
4361,-179301.69690662806
4362,-179665.26139882064
4363,-179076.2528629573
4364,-179419.26220363143
4365,-179333.57958795677
4366,-179442.09357350165
4367,-179283.7802506243
4368,-179665.26139882064
4369,-179089.6289788573
4370,-179410.00146586137
4371,-179319.74050319058
4372,-179425.7572166721
4373,-179325.99359302304
4374,-179665.26139882064
4375,-179003.26434775785
4376,-179432.21050546214
4377,-179274.78164531427
4378,-179423.67795409064
4379,-179364.13812740849
4380,-179665.26139882064
4381,-179189.10570396404
4382,-179427.787817716
4383,-179240.62136051583
4384,-179406.99661854195
4385,-179358.04513484827
4386,-179665.26139882064
4387,-179278.40898946484
4388,-179424.3684190715
4389,-179255.6606678429
4390,-179397.8026254694
4391,-179354.35196548354
4392,-179665.26139882064
4393,-179442.188243492
4394,-179423.8197709528
4395,-179204.35285151808
4396,-179402.78295244355
4397,-179346.26090901872
4398,-179665.26139882064
4399,-179698.11576300533
4400,-179421.35210568906
4401,-179254.94039050222
4402,-179402.0422084649
4403,-179372.01402609597
4404,-179665.26139882064
4405,-180039.80289969957
4406,-179421.89749340957
4407,-179283.30993000878
4408,-179396.61181319115
4409,-179380.39287487755
4410,-179665.26139882064
4411,-180872.70729252836
4412,-179435.1759160849
4413,-179352.97833394844
4414,-179378.32382380287
4415,-179402.36156393244
4416,-179665.26139882064
4417,-180803.64262804273
4418,-179425.97650450064
4419,-179370.49447038973
4420,-179372.14367154462
4421,-179392.0649489099
4422,-179665.26139882064
4423,-180481.60273251173
4424,-179419.077708413
4425,-179366.87968300813
4426,-179350.30958319665
4427,-179411.74138550804
4428,-179665.26139882064
4429,-179699.95781288118
4430,-179395.63988317014
4431,-179367.48118447978
4432,-179352.4012890399
4433,-179401.27290205754
4434,-179665.26139882064
4435,-179706.48218789295
4436,-179404.11959438992
4437,-179368.14934492542
4438,-179323.37203120702
4439,-179383.45187588324
4440,-179665.26139882064
4441,-179198.2741975852
4442,-179378.66121646596
4443,-179393.3822277229
4444,-179304.83762457097
4445,-179394.2487604752
4446,-179665.26139882064
4447,-179018.67404314945
4448,-179384.92932748367
4449,-179395.497370568
4450,-179330.08368914554
4451,-179392.1505280867
4452,-179665.26139882064
4453,-179126.69908906185
4454,-179366.075087683
4455,-179365.41280441004
4456,-179345.1658797604
4457,-179411.11453708424
4458,-179665.26139882064
4459,-179161.46367750608
4460,-179317.04132702335
4461,-179336.14430678173
4462,-179353.2533074141
4463,-179411.01838034624
4464,-179665.26139882064
4465,-178926.79961322394
4466,-179318.4967636442
4467,-179339.98882710745
4468,-179342.20214619738
4469,-179385.9923901461
4470,-179665.26139882064
4471,-178886.6380081412
4472,-179354.9808379955
4473,-179330.01751607336
4474,-179377.66022627047
4475,-179383.6020161083
4476,-179665.26139882064
4477,-178884.8550929744
4478,-179376.41254777304
4479,-179317.503693742
4480,-179390.86345850988
4481,-179351.4584711807
4482,-179665.26139882064
4483,-178883.53445921594
4484,-179361.39189202897
4485,-179365.58236846238
4486,-179410.6176843104
4487,-179355.87687110194
4488,-179665.26139882064
4489,-178761.47640262358
4490,-179385.76124738285
4491,-179392.59527669637
4492,-179333.88628875345
4493,-179381.34538547427
4494,-179665.26139882064
4495,-178711.55281640548
4496,-179398.4992311149
4497,-179392.45554397412
4498,-179218.10745287014
4499,-179413.2793235225
4500,-179665.26139882064
4501,-178714.05470513232
4502,-179407.72859701217
4503,-179400.19721446824
4504,-179210.75214321466
4505,-179437.11975261103
4506,-179665.26139882064
4507,-178789.18099045043
4508,-179408.04032089558
4509,-179413.89375556342
4510,-179210.18511994355
4511,-179439.77826281858
4512,-179665.26139882064
4513,-178876.4054488414
4514,-179382.39939113482
4515,-179405.35908183866
4516,-179261.37559313086
4517,-179431.84396279792
4518,-179665.26139882064
4519,-178673.395731532
4520,-179378.6842222685
4521,-179393.80934451168
4522,-179308.420069965
4523,-179407.0979901933
4524,-179665.26139882064
4525,-178446.39485490692
4526,-179383.3056203071
4527,-179415.59678861263
4528,-179266.3697145833
4529,-179379.33744522755
4530,-179665.26139882064
4531,-178430.7064368444
4532,-179383.9879573565
4533,-179401.82569900205
4534,-179133.26331414114
4535,-179364.39867667836
4536,-179665.26139882064
4537,-178331.09076884642
4538,-179384.37259971935
4539,-179420.21318947105
4540,-179169.78433951153
4541,-179337.40379287914
4542,-179665.26139882064
4543,-178362.4721314972
4544,-179412.076760167
4545,-179431.1132448382
4546,-179235.73872753116
4547,-179347.40402583266
4548,-179665.26139882064
4549,-178341.34635844774
4550,-179387.7140564486
4551,-179427.45415399587
4552,-179292.25002572275
4553,-179347.8548815896
4554,-179665.26139882064
4555,-178398.23856514075
4556,-179399.85070682515
4557,-179431.90073860862
4558,-179357.7187785458
4559,-179375.049580819
4560,-179665.26139882064
4561,-178435.07852459475
4562,-179420.10370899536
4563,-179401.65170643627
4564,-179377.3960750427
4565,-179383.96770828473
4566,-179665.26139882064
4567,-178334.78346441005
4568,-179433.2191326693
4569,-179363.74960822935
4570,-179410.70634782355
4571,-179369.9462383511
4572,-179665.26139882064
4573,-178604.65919475275
4574,-179433.26342246647
4575,-179361.25366498638
4576,-179414.1939427626
4577,-179302.44045441062
4578,-179665.26139882064
4579,-178763.26221522957
4580,-179438.0220865255
4581,-179299.468745695
4582,-179418.11683904097
4583,-179276.91692748648
4584,-179665.26139882064
4585,-178774.65786212255
4586,-179433.60516182243
4587,-179306.85052521198
4588,-179406.22931748
4589,-179265.22187379445
4590,-179665.26139882064
4591,-178843.2656969065
4592,-179428.618032225
4593,-179259.25284246664
4594,-179418.47175620156
4595,-179295.47019862864
4596,-179665.26139882064
4597,-178820.56394484098
4598,-179419.06401276353
4599,-179077.19722030705
4600,-179425.93277692192
4601,-179308.03148038348
4602,-179665.26139882064
4603,-178935.57990057254
4604,-179369.3568919041
4605,-179268.31149139104
4606,-179427.13176646587
4607,-179287.79467714668
4608,-179665.26139882064
4609,-179028.51982929834
4610,-179383.43259309683
4611,-179327.91531727486
4612,-179414.59170360488
4613,-179264.14147982054
4614,-179665.26139882064
4615,-179200.17139309886
4616,-179356.2924415806
4617,-179330.8318469117
4618,-179414.82692275476
4619,-179293.26403355703
4620,-179665.26139882064
4621,-179292.90938140135
4622,-179343.4497425495
4623,-179327.76319053344
4624,-179416.18504005842
4625,-179293.7716698871
4626,-179665.26139882064
4627,-179309.38634345293
4628,-179247.3614825864
4629,-179310.97956705876
4630,-179420.09513722104
4631,-179308.15088493645
4632,-179665.26139882064
4633,-179200.68222204092
4634,-179205.30873991418
4635,-179329.03729838258
4636,-179423.8578877352
4637,-179311.90508285663
4638,-179665.26139882064
4639,-179151.54303274993
4640,-179175.95257526982
4641,-179355.39078646712
4642,-179444.01012615545
4643,-179309.08825489174
4644,-179665.26139882064
4645,-179165.3360256624
4646,-179290.63374199544
4647,-179310.18234855408
4648,-179449.55222698336
4649,-179285.7934808598
4650,-179665.26139882064
4651,-179217.50297692238
4652,-179379.6968541963
4653,-179279.04092337663
4654,-179452.48605828403
4655,-179267.38507755985
4656,-179665.26139882064
4657,-179118.7438529879
4658,-179405.89534750616
4659,-179256.45217397567
4660,-179440.13708646927
4661,-179222.64868956467
4662,-179665.26139882064
4663,-179128.00787735562
4664,-179421.8223457396
4665,-179277.71640003854
4666,-179435.03381694196
4667,-179305.55912697356
4668,-179665.26139882064
4669,-179126.55646563965
4670,-179412.183758532
4671,-179278.75167304513
4672,-179440.02472432752
4673,-179346.90202651353
4674,-179665.26139882064
4675,-178790.44468064755
4676,-179414.12268595345
4677,-179250.75136602295
4678,-179430.83008831597
4679,-179374.0933529955
4680,-179665.26139882064
4681,-177456.80559699147
4682,-179423.81792984036
4683,-179209.97983410463
4684,-179435.54411049403
4685,-179376.54754033434
4686,-179665.26139882064
4687,-177421.83753998866
4688,-179431.12737166288
4689,-179277.9932911359
4690,-179444.19062901483
4691,-179376.0754527966
4692,-179665.26139882064
4693,-177578.21866324265
4694,-179425.02042697626
4695,-179321.38388974083
4696,-179453.65898581088
4697,-179372.56605246887
4698,-179665.26139882064
4699,-178176.35367002644
4700,-179440.89315462965
4701,-179347.67737613883
4702,-179467.64588195807
4703,-179381.23556779642
4704,-179665.26139882064
4705,-178683.28377561053
4706,-179409.29542382533
4707,-179353.62597228598
4708,-179459.20970520083
4709,-179374.72683547018
4710,-179665.26139882064
4711,-179019.06105443116
4712,-179433.07472954158
4713,-179410.6259739342
4714,-179461.81574359327
4715,-179374.4871901146
4716,-179665.26139882064
4717,-179137.84554393627
4718,-179433.7709551153
4719,-179418.56967736428
4720,-179423.7758883042
4721,-179372.3658216402
4722,-179665.26139882064
4723,-179144.93601154521
4724,-179440.03360026708
4725,-179413.04533257065
4726,-179403.1325005892
4727,-179404.8404013216
4728,-179665.26139882064
4729,-178911.28974066247
4730,-179463.00710914753
4731,-179404.50774976387
4732,-179393.07296186595
4733,-179333.0480371868
4734,-179665.26139882064
4735,-178729.9500678603
4736,-179466.96104070326
4737,-179371.5120932875
4738,-179404.1134339424
4739,-179324.15157240367
4740,-179665.26139882064
4741,-178830.8240661507
4742,-179457.93065434665
4743,-179363.16771323522
4744,-179428.53399780075
4745,-179175.8831820147
4746,-179665.26139882064
4747,-178809.21533058485
4748,-179464.94101796183
4749,-179336.20206474635
4750,-179395.15636843824
4751,-179126.93857591285
4752,-179665.26139882064
4753,-178732.86347657157
4754,-179468.70405012032
4755,-179359.0591389272
4756,-179395.91980156273
4757,-179345.34442927138
4758,-179665.26139882064
4759,-178792.72975441805
4760,-179471.5083283616
4761,-179347.38153904918
4762,-179425.87987806596
4763,-179392.0381120441
4764,-179665.26139882064
4765,-179001.43355589814
4766,-179461.11774119787
4767,-179356.74406732284
4768,-179420.9074218765
4769,-179396.1910777636
4770,-179665.26139882064
4771,-179166.9028889948
4772,-179458.87532097497
4773,-179350.56513662217
4774,-179418.40961652598
4775,-179406.35343234162
4776,-179665.26139882064
4777,-179178.30272947918
4778,-179460.84594278655
4779,-179362.11996874333
4780,-179412.34427412372
4781,-179430.85982327408
4782,-179665.26139882064
4783,-179200.5041446762
4784,-179454.80299745427
4785,-179359.27725104004
4786,-179421.63231550425
4787,-179449.08392194167
4788,-179665.26139882064
4789,-179158.03751484427
4790,-179452.5991335073
4791,-179334.07299602864
4792,-179402.08945238215
4793,-179424.69361527584
4794,-179665.26139882064
4795,-179160.36010232748
4796,-179447.04151387303
4797,-179314.30404903975
4798,-179414.91788448585
4799,-179429.01448203714
4800,-179665.26139882064
4801,-179175.6568582887
4802,-179447.45018680437
4803,-179336.34550694595
4804,-179419.96491810383
4805,-179413.64850963507
4806,-179665.26139882064
4807,-179168.24732977417
4808,-179451.34892154127
4809,-179357.2389993563
4810,-179428.34349917993
4811,-179421.70040119754
4812,-179665.26139882064
4813,-179216.48454576219
4814,-179439.61162805156
4815,-179362.8516737802
4816,-179413.8204391745
4817,-179373.5122869764
4818,-179665.26139882064
4819,-179230.9355372668
4820,-179435.69074910678
4821,-179309.84636438076
4822,-179414.73711506528
4823,-179335.01022244143
4824,-179665.26139882064
4825,-179174.05707716642
4826,-179420.6683233701
4827,-179338.8240607032
4828,-179413.80601982362
4829,-179397.7623301318
4830,-179665.26139882064
4831,-179085.68213055748
4832,-179422.93770313502
4833,-179341.27947572886
4834,-179412.48797112357
4835,-179380.311252749
4836,-179665.26139882064
4837,-178998.28875527615
4838,-179432.56056446707
4839,-179313.8369626214
4840,-179399.11275663064
4841,-179372.84489883168
4842,-179665.26139882064
4843,-179096.1966105331
4844,-179432.44745151163
4845,-179247.81720404778
4846,-179377.9731868792
4847,-179399.5684820145
4848,-179665.26139882064
4849,-179183.07114523268
4850,-179412.652335376
4851,-179280.5339075474
4852,-179341.0161875106
4853,-179389.9980208188
4854,-179665.26139882064
4855,-179069.83177021125
4856,-179412.6259104391
4857,-179325.81938084765
4858,-179343.90633740035
4859,-179416.4644854833
4860,-179665.26139882064
4861,-178934.54621889576
4862,-179402.44501898304
4863,-179291.2468125218
4864,-179356.48865694067
4865,-179303.06999447546
4866,-179665.26139882064
4867,-179005.11238334456
4868,-179371.79778808347
4869,-179304.66650822898
4870,-179341.2801900291
4871,-179229.45626553975
4872,-179665.26139882064
4873,-178939.2116111365
4874,-179377.29947225994
4875,-179360.73894397783
4876,-179378.51303711903
4877,-179156.0712583491
4878,-179665.26139882064
4879,-178936.17827879154
4880,-179393.35743057056
4881,-179355.05610489513
4882,-179324.9645551928
4883,-179235.00586730085
4884,-179665.26139882064
4885,-178940.09115661372
4886,-179404.0110920261
4887,-179350.91309791955
4888,-179334.90732608433
4889,-179165.81075012233
4890,-179665.26139882064
4891,-178907.35697422407
4892,-179432.98443101908
4893,-179385.39494525528
4894,-179302.2017477141
4895,-179246.4736029509
4896,-179665.26139882064
4897,-179002.92954162517
4898,-179435.1152330552
4899,-179371.62979126428
4900,-179368.80316853098
4901,-179210.1181826356
4902,-179665.26139882064
4903,-179050.33657086006
4904,-179435.49286233122
4905,-179394.9022600854
4906,-179380.65761378812
4907,-179256.8649910892
4908,-179665.26139882064
4909,-179085.71775410097
4910,-179434.17793202522
4911,-179393.98840282997
4912,-179357.43527026367
4913,-179339.08118305865
4914,-179665.26139882064
4915,-179232.4290388281
4916,-179446.53999763177
4917,-179402.2577311949
4918,-179360.65753482142
4919,-179387.18565234853
4920,-179665.26139882064
4921,-179270.16863805207
4922,-179449.576662841
4923,-179409.70596241677
4924,-179363.7390631951
4925,-179314.29607769914
4926,-179665.26139882064
4927,-179260.52667895635
4928,-179447.671093252
4929,-179416.92207372037
4930,-179443.8372450531
4931,-179360.7565901052
4932,-179665.26139882064
4933,-179230.3480244403
4934,-179447.33975579456
4935,-179418.3661521588
4936,-179435.6042721483
4937,-179329.05713200555
4938,-179665.26139882064
4939,-179236.5543258773
4940,-179406.89866455455
4941,-179410.66741449424
4942,-179445.67591576852
4943,-179349.16321506168
4944,-179665.26139882064
4945,-179215.89827796468
4946,-179372.79073048002
4947,-179356.05455799773
4948,-179446.21322101005
4949,-179333.69414726936
4950,-179665.26139882064
4951,-179183.4416781989
4952,-179402.41206410443
4953,-179349.20258719067
4954,-179453.37728760665
4955,-179288.23017631125
4956,-179665.26139882064
4957,-179098.28194639718
4958,-179415.30005910908
4959,-179353.47086680486
4960,-179451.822473115
4961,-179326.50686956593
4962,-179665.26139882064
4963,-179113.58625928411
4964,-179417.6639075821
4965,-179394.87439525928
4966,-179459.07663575318
4967,-179403.14120239406
4968,-179665.26139882064
4969,-179178.19153687393
4970,-179427.0508493015
4971,-179394.89795071175
4972,-179466.7678423051
4973,-179434.1658619378
4974,-179665.26139882064
4975,-179175.21688307452
4976,-179404.44338065688
4977,-179360.14433364893
4978,-179445.3510492874
4979,-179415.68570663276
4980,-179665.26139882064
4981,-179168.6591877227
4982,-179383.82761437906
4983,-179302.5593245856
4984,-179437.92141768654
4985,-179445.38140670498
4986,-179665.26139882064
4987,-179295.20160017238
4988,-179389.1146081852
4989,-179296.2099920292
4990,-179421.6826171416
4991,-179463.38375693935
4992,-179665.26139882064
4993,-179310.08629144894
4994,-179330.85944476357
4995,-179270.91367628865
4996,-179416.17750376352
4997,-179438.30914260386
4998,-179665.26139882064
4999,-179351.4553720989
5000,-179341.1572621602
5001,-179272.647029129
5002,-179403.81635944988
5003,-179435.44728121624
5004,-179665.26139882064
5005,-179299.2526076405
5006,-179328.4050261238
5007,-179209.94690039282
5008,-179412.74020034133
5009,-179415.23556064247
5010,-179665.26139882064
5011,-179324.62339848696
5012,-179327.22427521413
5013,-179228.31808249417
5014,-179395.16688623952
5015,-179419.15588919414
5016,-179665.26139882064
5017,-179258.7980460134
5018,-179344.62259518416
5019,-179148.07890231884
5020,-179343.29836446207
5021,-179431.75336934646
5022,-179665.26139882064
5023,-179190.17662377874
5024,-179393.11987887762
5025,-179142.6429989077
5026,-179258.8211443099
5027,-179392.73219390467
5028,-179665.26139882064
5029,-179168.83393185164
5030,-179365.63515942625
5031,-179245.7851787345
5032,-179261.1469768015
5033,-179367.26513424498
5034,-179665.26139882064
5035,-179010.7908943423
5036,-179354.29989348337
5037,-179340.76137971992
5038,-179263.930619374
5039,-179367.08660743118
5040,-179665.26139882064
5041,-179175.82774853642
5042,-179226.52619444346
5043,-179355.4014225575
5044,-179293.7852902716
5045,-179375.9366191564
5046,-179665.26139882064
5047,-179210.34249367507
5048,-179064.81245002986
5049,-179379.3807123354
5050,-179298.3395120166
5051,-179374.88038510838
5052,-179665.26139882064
5053,-179257.47133808333
5054,-179067.15118854624
5055,-179394.8731576416
5056,-179271.12907804208
5057,-179407.69225409735
5058,-179665.26139882064
5059,-179250.1934249215
5060,-179200.06810362652
5061,-179388.96663944868
5062,-179339.7523966503
5063,-179404.0620711168
5064,-179665.26139882064
5065,-179241.58221205286
5066,-179205.26930792734
5067,-179392.58593270968
5068,-179370.1645454116
5069,-179410.3118850351
5070,-179665.26139882064
5071,-179280.71701104642
5072,-179158.78016032808
5073,-179392.8959739513
5074,-179397.16039895726
5075,-179388.82546321966
5076,-179665.26139882064
5077,-179258.82655196526
5078,-179265.4605091997
5079,-179389.01944081142
5080,-179420.86375456012
5081,-179369.38397783026
5082,-179665.26139882064
5083,-179270.64476659827
5084,-179306.02621596135
5085,-179395.03080264723
5086,-179416.6689757414
5087,-179397.3063982426
5088,-179665.26139882064
5089,-179225.66336282968
5090,-179288.485515298
5091,-179367.74211891266
5092,-179437.16974509525
5093,-179392.07487012135
5094,-179665.26139882064
5095,-179154.85575546627
5096,-179267.11832806273
5097,-179399.46865056496
5098,-179412.38833460218
5099,-179381.85928954586
5100,-179665.26139882064
5101,-179022.7149265757
5102,-179231.8949772125
5103,-179395.13217880533
5104,-179371.54171656302
5105,-179387.43973224986
5106,-179665.26139882064
5107,-179114.12014978586
5108,-179101.2985215084
5109,-179366.58289226805
5110,-179381.41370118238
5111,-179387.34927481966
5112,-179665.26139882064
5113,-179157.89454983317
5114,-179109.32883986208
5115,-179343.52171380026
5116,-179362.33281599067
5117,-179413.10471367248
5118,-179665.26139882064
5119,-179223.63669182805
5120,-179202.4310794142
5121,-179330.62063809249
5122,-179441.5237449253
5123,-179414.4838158846
5124,-179665.26139882064
5125,-179181.78642677926
5126,-179291.74193100276
5127,-179253.2985307345
5128,-179424.99445071127
5129,-179405.10321341868
5130,-179665.26139882064
5131,-179150.80894131103
5132,-179358.41790163133
5133,-179260.1076084546
5134,-179425.68443954544
5135,-179393.29463334312
5136,-179665.26139882064
5137,-179183.15311121414
5138,-179356.20755287175
5139,-179360.12880704258
5140,-179446.04795403845
5141,-179413.2980480813
5142,-179665.26139882064
5143,-179198.3752376635
5144,-179324.1082013211
5145,-179311.14833609192
5146,-179434.53413614936
5147,-179369.4358982117
5148,-179665.26139882064
5149,-179177.80741383598
5150,-179334.88384926444
5151,-179288.19096441497
5152,-179424.44446885434
5153,-179407.005210613
5154,-179665.26139882064
5155,-179223.493762259
5156,-179315.0520991686
5157,-179337.2283651344
5158,-179424.2588345383
5159,-179435.9246294601
5160,-179665.26139882064
5161,-179232.78702738855
5162,-179269.03124545928
5163,-179346.1735793689
5164,-179437.8788549652
5165,-179421.49536298355
