source_file,pathway,image_or_frame,model,energy_eV,note
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4800,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 800, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4801,Scratch (per filename tag),-179175.6568582887,"self-NEB opt step 800, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4802,Scratch (per filename tag),-179447.45018680437,"self-NEB opt step 800, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4803,Scratch (per filename tag),-179336.34550694595,"self-NEB opt step 800, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4804,Scratch (per filename tag),-179419.96491810383,"self-NEB opt step 800, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4805,Scratch (per filename tag),-179413.64850963507,"self-NEB opt step 800, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4806,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 801, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4807,Scratch (per filename tag),-179168.24732977417,"self-NEB opt step 801, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4808,Scratch (per filename tag),-179451.34892154127,"self-NEB opt step 801, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4809,Scratch (per filename tag),-179357.2389993563,"self-NEB opt step 801, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4810,Scratch (per filename tag),-179428.34349917993,"self-NEB opt step 801, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4811,Scratch (per filename tag),-179421.70040119754,"self-NEB opt step 801, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4812,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 802, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4813,Scratch (per filename tag),-179216.48454576219,"self-NEB opt step 802, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4814,Scratch (per filename tag),-179439.61162805156,"self-NEB opt step 802, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4815,Scratch (per filename tag),-179362.8516737802,"self-NEB opt step 802, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4816,Scratch (per filename tag),-179413.8204391745,"self-NEB opt step 802, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4817,Scratch (per filename tag),-179373.5122869764,"self-NEB opt step 802, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4818,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 803, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4819,Scratch (per filename tag),-179230.9355372668,"self-NEB opt step 803, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4820,Scratch (per filename tag),-179435.69074910678,"self-NEB opt step 803, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4821,Scratch (per filename tag),-179309.84636438076,"self-NEB opt step 803, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4822,Scratch (per filename tag),-179414.73711506528,"self-NEB opt step 803, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4823,Scratch (per filename tag),-179335.01022244143,"self-NEB opt step 803, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4824,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 804, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4825,Scratch (per filename tag),-179174.05707716642,"self-NEB opt step 804, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4826,Scratch (per filename tag),-179420.6683233701,"self-NEB opt step 804, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4827,Scratch (per filename tag),-179338.8240607032,"self-NEB opt step 804, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4828,Scratch (per filename tag),-179413.80601982362,"self-NEB opt step 804, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4829,Scratch (per filename tag),-179397.7623301318,"self-NEB opt step 804, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4830,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 805, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4831,Scratch (per filename tag),-179085.68213055748,"self-NEB opt step 805, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4832,Scratch (per filename tag),-179422.93770313502,"self-NEB opt step 805, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4833,Scratch (per filename tag),-179341.27947572886,"self-NEB opt step 805, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4834,Scratch (per filename tag),-179412.48797112357,"self-NEB opt step 805, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4835,Scratch (per filename tag),-179380.311252749,"self-NEB opt step 805, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4836,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 806, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4837,Scratch (per filename tag),-178998.28875527615,"self-NEB opt step 806, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4838,Scratch (per filename tag),-179432.56056446707,"self-NEB opt step 806, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4839,Scratch (per filename tag),-179313.8369626214,"self-NEB opt step 806, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4840,Scratch (per filename tag),-179399.11275663064,"self-NEB opt step 806, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4841,Scratch (per filename tag),-179372.84489883168,"self-NEB opt step 806, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4842,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 807, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4843,Scratch (per filename tag),-179096.1966105331,"self-NEB opt step 807, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4844,Scratch (per filename tag),-179432.44745151163,"self-NEB opt step 807, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4845,Scratch (per filename tag),-179247.81720404778,"self-NEB opt step 807, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4846,Scratch (per filename tag),-179377.9731868792,"self-NEB opt step 807, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4847,Scratch (per filename tag),-179399.5684820145,"self-NEB opt step 807, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4848,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 808, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4849,Scratch (per filename tag),-179183.07114523268,"self-NEB opt step 808, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4850,Scratch (per filename tag),-179412.652335376,"self-NEB opt step 808, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4851,Scratch (per filename tag),-179280.5339075474,"self-NEB opt step 808, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4852,Scratch (per filename tag),-179341.0161875106,"self-NEB opt step 808, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4853,Scratch (per filename tag),-179389.9980208188,"self-NEB opt step 808, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4854,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 809, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4855,Scratch (per filename tag),-179069.83177021125,"self-NEB opt step 809, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4856,Scratch (per filename tag),-179412.6259104391,"self-NEB opt step 809, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4857,Scratch (per filename tag),-179325.81938084765,"self-NEB opt step 809, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4858,Scratch (per filename tag),-179343.90633740035,"self-NEB opt step 809, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4859,Scratch (per filename tag),-179416.4644854833,"self-NEB opt step 809, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4860,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 810, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4861,Scratch (per filename tag),-178934.54621889576,"self-NEB opt step 810, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4862,Scratch (per filename tag),-179402.44501898304,"self-NEB opt step 810, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4863,Scratch (per filename tag),-179291.2468125218,"self-NEB opt step 810, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4864,Scratch (per filename tag),-179356.48865694067,"self-NEB opt step 810, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4865,Scratch (per filename tag),-179303.06999447546,"self-NEB opt step 810, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4866,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 811, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4867,Scratch (per filename tag),-179005.11238334456,"self-NEB opt step 811, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4868,Scratch (per filename tag),-179371.79778808347,"self-NEB opt step 811, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4869,Scratch (per filename tag),-179304.66650822898,"self-NEB opt step 811, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4870,Scratch (per filename tag),-179341.2801900291,"self-NEB opt step 811, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4871,Scratch (per filename tag),-179229.45626553975,"self-NEB opt step 811, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4872,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 812, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4873,Scratch (per filename tag),-178939.2116111365,"self-NEB opt step 812, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4874,Scratch (per filename tag),-179377.29947225994,"self-NEB opt step 812, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4875,Scratch (per filename tag),-179360.73894397783,"self-NEB opt step 812, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4876,Scratch (per filename tag),-179378.51303711903,"self-NEB opt step 812, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4877,Scratch (per filename tag),-179156.0712583491,"self-NEB opt step 812, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4878,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 813, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4879,Scratch (per filename tag),-178936.17827879154,"self-NEB opt step 813, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4880,Scratch (per filename tag),-179393.35743057056,"self-NEB opt step 813, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4881,Scratch (per filename tag),-179355.05610489513,"self-NEB opt step 813, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4882,Scratch (per filename tag),-179324.9645551928,"self-NEB opt step 813, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4883,Scratch (per filename tag),-179235.00586730085,"self-NEB opt step 813, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4884,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 814, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4885,Scratch (per filename tag),-178940.09115661372,"self-NEB opt step 814, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4886,Scratch (per filename tag),-179404.0110920261,"self-NEB opt step 814, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4887,Scratch (per filename tag),-179350.91309791955,"self-NEB opt step 814, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4888,Scratch (per filename tag),-179334.90732608433,"self-NEB opt step 814, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4889,Scratch (per filename tag),-179165.81075012233,"self-NEB opt step 814, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4890,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 815, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4891,Scratch (per filename tag),-178907.35697422407,"self-NEB opt step 815, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4892,Scratch (per filename tag),-179432.98443101908,"self-NEB opt step 815, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4893,Scratch (per filename tag),-179385.39494525528,"self-NEB opt step 815, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4894,Scratch (per filename tag),-179302.2017477141,"self-NEB opt step 815, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4895,Scratch (per filename tag),-179246.4736029509,"self-NEB opt step 815, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4896,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 816, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4897,Scratch (per filename tag),-179002.92954162517,"self-NEB opt step 816, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4898,Scratch (per filename tag),-179435.1152330552,"self-NEB opt step 816, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4899,Scratch (per filename tag),-179371.62979126428,"self-NEB opt step 816, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4900,Scratch (per filename tag),-179368.80316853098,"self-NEB opt step 816, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4901,Scratch (per filename tag),-179210.1181826356,"self-NEB opt step 816, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4902,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 817, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4903,Scratch (per filename tag),-179050.33657086006,"self-NEB opt step 817, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4904,Scratch (per filename tag),-179435.49286233122,"self-NEB opt step 817, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4905,Scratch (per filename tag),-179394.9022600854,"self-NEB opt step 817, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4906,Scratch (per filename tag),-179380.65761378812,"self-NEB opt step 817, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4907,Scratch (per filename tag),-179256.8649910892,"self-NEB opt step 817, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4908,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 818, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4909,Scratch (per filename tag),-179085.71775410097,"self-NEB opt step 818, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4910,Scratch (per filename tag),-179434.17793202522,"self-NEB opt step 818, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4911,Scratch (per filename tag),-179393.98840282997,"self-NEB opt step 818, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4912,Scratch (per filename tag),-179357.43527026367,"self-NEB opt step 818, image 4; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4913,Scratch (per filename tag),-179339.08118305865,"self-NEB opt step 818, image 5; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4914,Scratch (per filename tag),-179665.26139882064,"self-NEB opt step 819, image 0; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4915,Scratch (per filename tag),-179232.4290388281,"self-NEB opt step 819, image 1; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4916,Scratch (per filename tag),-179446.53999763177,"self-NEB opt step 819, image 2; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4917,Scratch (per filename tag),-179402.2577311949,"self-NEB opt step 819, image 3; DIVERGED run"
"neb_optm.xyz (== visualization/neb_optm_1-scratch.xyz, md5-identical)",1 (82-atom Te48Sb32Cr2 cell; exact path number unverified),4918,Scratch (per filename tag),-179360.65753482142,"self-NEB opt step 819, image 4; DIVERGED run"
